"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"09.08.2010","4,1400","4,2300","4,2400","4,1300","107,68M","-1,43%"
"06.08.2010","4,2000","4,3000","4,3100","4,1900","33,83M","-1,87%"
"05.08.2010","4,2800","4,2500","4,3600","4,2400","52,24M","0,47%"
"04.08.2010","4,2600","4,2500","4,3300","4,2000","56,80M","-0,47%"
"03.08.2010","4,2800","4,3400","4,3500","4,2600","34,13M","-1,15%"
"02.08.2010","4,3300","4,3200","4,3500","4,2500","79,21M","1,17%"
"30.07.2010","4,2800","4,2500","4,4000","4,1700","175,72M","-0,47%"
"29.07.2010","4,3000","4,0800","4,3100","4,0500","134,91M","5,39%"
"28.07.2010","4,0800","4,1300","4,1400","4,0600","44,03M","-1,21%"
"27.07.2010","4,1300","4,1600","4,1800","4,1100","49,51M","-0,96%"
"26.07.2010","4,1700","4,2200","4,2300","4,1300","49,06M","-0,48%"
"23.07.2010","4,1900","4,2400","4,2400","4,1500","35,92M","0,24%"
"22.07.2010","4,1800","4,0900","4,1900","4,0900","54,00M","0,72%"
"21.07.2010","4,1500","4,1800","4,1900","4,1100","36,04M","0,48%"
"20.07.2010","4,1300","4,1700","4,2000","4,1000","45,75M","-0,48%"
"19.07.2010","4,1500","4,1500","4,2100","4,0800","65,45M","-0,24%"
"16.07.2010","4,1600","4,2600","4,2600","4,1500","40,59M","-1,89%"
"15.07.2010","4,2400","4,3600","4,3600","4,2300","48,63M","-2,08%"
"14.07.2010","4,3300","4,4000","4,4200","4,3100","31,66M","-0,69%"
"13.07.2010","4,3600","4,3900","4,4200","4,3400","80,43M","-0,46%"
"12.07.2010","4,3800","4,3200","4,4600","4,3100","45,96M","1,15%"
"09.07.2010","4,3300","4,3500","4,3800","4,2700","20,86M","0,46%"
"08.07.2010","4,3100","4,4400","4,4500","4,3100","35,20M","-1,37%"
"07.07.2010","4,3700","4,4000","4,4000","4,2700","44,17M","-1,58%"
"06.07.2010","4,4400","4,3200","4,4600","4,3000","39,66M","3,74%"
"05.07.2010","4,2800","4,3000","4,3200","4,2200","32,95M","-0,47%"
"02.07.2010","4,3000","4,3200","4,3900","4,2400","53,36M","0,70%"
"01.07.2010","4,2700","4,4400","4,5600","4,2200","46,81M","-6,15%"
"30.06.2010","4,5500","4,5600","4,6300","4,4500","36,92M","-1,09%"
"29.06.2010","4,6000","4,6700","4,6700","4,5500","29,71M","-2,34%"
"28.06.2010","4,7100","4,7200","4,7600","4,6600","31,62M","0,00%"
"25.06.2010","4,7100","4,8800","4,9100","4,6800","49,85M","-3,48%"
"24.06.2010","4,8800","4,8600","5,0700","4,8600","105,24M","0,62%"
"23.06.2010","4,8500","4,7500","4,8800","4,7400","55,27M","1,25%"
"22.06.2010","4,7900","4,8000","4,9100","4,7600","51,87M","-1,03%"
"21.06.2010","4,8400","4,8100","4,8500","4,7300","42,07M","2,11%"
"18.06.2010","4,7400","4,7600","4,7900","4,6500","43,59M","1,50%"
"17.06.2010","4,6700","4,6900","4,7300","4,6100","43,22M","0,00%"
"16.06.2010","4,6700","4,8000","4,8000","4,6500","42,72M","-1,27%"
"15.06.2010","4,7300","4,5800","4,7500","4,5400","60,56M","3,96%"
"11.06.2010","4,5500","4,6300","4,6400","4,4800","34,49M","-1,30%"
"10.06.2010","4,6100","4,6000","4,6200","4,4700","48,31M","0,44%"
"09.06.2010","4,5900","4,6000","4,6200","4,5200","27,28M","0,88%"
"08.06.2010","4,5500","4,7100","4,7400","4,5400","36,55M","-2,15%"
"07.06.2010","4,6500","4,4400","4,7100","4,4400","81,08M","0,65%"
"04.06.2010","4,6200","4,7500","4,7900","4,4900","67,50M","-2,12%"
"03.06.2010","4,7200","4,8300","4,8800","4,7100","58,57M","-0,21%"
"02.06.2010","4,7300","4,7200","4,7500","4,6400","44,01M","-0,84%"
"01.06.2010","4,7700","4,8400","4,8500","4,6600","90,15M","-2,05%"
"31.05.2010","4,8700","4,8700","4,9100","4,8100","30,42M","-0,20%"
"28.05.2010","4,8800","4,9700","4,9900","4,8000","110,57M","-0,61%"
"27.05.2010","4,9100","4,9900","5,0400","4,8400","154,75M","0,00%"
"26.05.2010","4,9100","5,1800","5,2900","4,9000","169,38M","-2,39%"
"25.05.2010","5,0300","5,0000","5,3700","4,9300","185,84M","-4,37%"
"24.05.2010","5,2600","4,9600","5,2700","4,8600","99,11M","7,57%"
"21.05.2010","4,8900","4,8300","4,9500","4,5600","114,53M","2,52%"
"20.05.2010","4,7700","5,0900","5,0900","4,6700","66,51M","-4,79%"
"19.05.2010","5,0100","5,1200","5,1200","4,9300","77,49M","-3,84%"
"18.05.2010","5,2100","5,2100","5,2400","5,0500","78,54M","1,17%"
"17.05.2010","5,1500","4,9900","5,2300","4,9000","65,00M","1,18%"
"14.05.2010","5,0900","5,2500","5,2500","5,0000","67,58M","-3,42%"
"13.05.2010","5,2700","5,1000","5,3100","5,0000","111,93M","4,77%"
"12.05.2010","5,0300","4,7000","5,0900","4,6600","128,77M","6,57%"
"11.05.2010","4,7200","4,9000","4,9700","4,6300","53,83M","2,39%"
"07.05.2010","4,6100","4,6000","4,9800","4,4600","150,83M","-2,95%"
"06.05.2010","4,7500","4,8100","4,8900","4,7000","48,81M","-2,26%"
"05.05.2010","4,8600","4,9000","4,9700","4,7400","68,76M","-1,42%"
"04.05.2010","4,9300","5,1400","5,1900","4,9200","59,66M","-3,52%"
"30.04.2010","5,1100","5,2600","5,3400","5,0300","56,09M","-2,67%"
"29.04.2010","5,2500","5,3800","5,4900","5,2000","112,30M","-2,05%"
"28.04.2010","5,3600","4,9600","5,3900","4,6700","273,18M","5,10%"
"27.04.2010","5,1000","5,7000","5,7000","5,0800","322,29M","-12,07%"
"26.04.2010","5,8000","6,0700","6,1700","5,8000","101,54M","-3,65%"
"23.04.2010","6,0200","5,9300","6,0400","5,8200","69,63M","2,73%"
"22.04.2010","5,8600","5,9300","6,1000","5,8200","66,13M","-1,84%"
"21.04.2010","5,9700","6,0700","6,1100","5,9200","46,18M","-0,50%"
"20.04.2010","6,0000","6,1200","6,1800","5,9500","88,61M","-0,50%"
"19.04.2010","6,0300","5,9900","6,1200","5,7600","112,77M","-1,79%"
"16.04.2010","6,1400","6,0500","6,2600","5,9600","107,37M","0,82%"
"15.04.2010","6,0900","6,4000","6,4200","5,9600","172,52M","-4,25%"
"14.04.2010","6,3600","6,5700","6,6500","6,2800","190,84M","-2,60%"
"13.04.2010","6,5300","6,6200","6,7700","6,4500","115,94M","-1,51%"
"12.04.2010","6,6300","6,3000","6,6800","6,2800","140,35M","6,08%"
"09.04.2010","6,2500","6,0500","6,3000","6,0500","139,22M","4,87%"
"08.04.2010","5,9600","5,6800","6,0000","5,5600","101,06M","3,47%"
"07.04.2010","5,7600","6,1400","6,1400","5,7000","102,58M","-5,57%"
"06.04.2010","6,1000","6,1500","6,2600","5,9400","134,69M","-1,13%"
"05.04.2010","6,1700","6,1700","6,4200","5,9700","95,15M","1,82%"
"02.04.2010","6,0600","5,8700","6,1200","5,7800","72,86M","4,66%"
"01.04.2010","5,7900","5,4800","5,9200","5,4800","116,41M","5,66%"
"31.03.2010","5,4800","5,2600","5,4800","5,2000","70,10M","4,58%"
"30.03.2010","5,2400","5,3000","5,3200","5,1900","18,90M","-0,95%"
"29.03.2010","5,2900","5,2500","5,3400","5,2400","25,21M","0,38%"
"26.03.2010","5,2700","5,4400","5,4400","5,2400","22,14M","0,00%"
"25.03.2010","5,2700","5,2000","5,2900","5,1700","30,52M","1,74%"
"24.03.2010","5,1800","5,2800","5,3000","5,1700","20,58M","-1,15%"
"23.03.2010","5,2400","5,2500","5,3500","5,1000","88,80M","-0,19%"
"22.03.2010","5,2500","5,2000","5,2900","5,1500","34,22M","-0,19%"
"19.03.2010","5,2600","5,4100","5,4300","5,2100","60,76M","-1,87%"
"18.03.2010","5,3600","5,2600","5,4700","5,0900","127,91M","1,71%"
"17.03.2010","5,2700","5,3400","5,4900","5,2600","80,35M","-0,19%"
"16.03.2010","5,2800","5,0600","5,3300","5,0600","82,27M","5,18%"
"15.03.2010","5,0200","4,9300","5,2500","4,9100","152,25M","1,21%"
"12.03.2010","4,9600","4,9900","5,0100","4,8800","42,88M","0,61%"
"11.03.2010","4,9300","4,8700","5,0600","4,8300","86,88M","1,02%"
"10.03.2010","4,8800","4,6400","4,9700","4,6100","137,48M","4,05%"
"09.03.2010","4,6900","4,4800","4,7300","4,4000","110,32M","4,69%"
"05.03.2010","4,4800","4,2200","4,5200","4,2000","142,05M","7,18%"
"04.03.2010","4,1800","4,1800","4,2200","4,1600","46,54M","-0,48%"
"03.03.2010","4,2000","4,1700","4,2300","4,1200","55,86M","1,45%"
"02.03.2010","4,1400","4,1300","4,2000","4,1000","41,96M","0,00%"
"01.03.2010","4,1400","4,1500","4,1700","4,0700","37,94M","1,22%"
"27.02.2010","4,0900","4,0400","4,1400","4,0400","19,02M","0,25%"
"26.02.2010","4,0800","4,0400","4,2000","4,0300","81,48M","1,75%"
"25.02.2010","4,0100","4,0800","4,1000","3,9800","55,85M","-1,96%"
"24.02.2010","4,0900","4,0600","4,2500","4,0200","57,93M","0,49%"
"19.02.2010","4,0700","3,8900","4,1200","3,8800","68,06M","0,49%"
"18.02.2010","4,0500","4,1800","4,1800","4,0100","53,65M","-3,11%"
"17.02.2010","4,1800","4,1500","4,2100","4,1100","50,26M","2,45%"
"16.02.2010","4,0800","4,0400","4,1100","3,9900","47,78M","2,51%"
"15.02.2010","3,9800","4,0900","4,1100","3,9600","20,80M","-2,21%"
"12.02.2010","4,0700","4,2500","4,2900","4,0200","105,68M","-3,33%"
"11.02.2010","4,2100","4,1000","4,2500","4,1000","80,42M","3,44%"
"10.02.2010","4,0700","4,2000","4,2500","4,0400","65,83M","-2,40%"
"09.02.2010","4,1700","4,2900","4,3000","4,0200","77,87M","-1,42%"
"08.02.2010","4,2300","4,4900","4,5400","4,1900","83,47M","-4,94%"
"05.02.2010","4,4500","4,5400","4,6600","4,4100","68,29M","-5,92%"
"04.02.2010","4,7300","4,7600","4,8500","4,6500","26,24M","-0,63%"
"03.02.2010","4,7600","4,8200","4,9100","4,7400","73,15M","-0,83%"
"02.02.2010","4,8000","4,8000","4,8500","4,7700","14,51M","0,63%"
"01.02.2010","4,7700","4,8400","4,8400","4,7200","20,01M","-1,04%"
"29.01.2010","4,8200","4,6900","4,8400","4,6100","34,51M","2,55%"
"28.01.2010","4,7000","4,8000","4,8900","4,6600","51,65M","0,00%"
"27.01.2010","4,7000","4,5000","4,7200","4,3900","89,14M","3,75%"
"26.01.2010","4,5300","4,3800","4,5400","4,2900","59,57M","2,95%"
"25.01.2010","4,4000","4,1700","4,5400","4,0800","73,09M","4,51%"
"22.01.2010","4,2100","4,4000","4,4000","4,1100","46,70M","-4,54%"
"21.01.2010","4,4100","4,6500","4,6700","4,4000","36,50M","-4,34%"
"20.01.2010","4,6100","4,7300","4,7600","4,6100","23,86M","-2,74%"
"19.01.2010","4,7400","4,8200","4,8200","4,7000","32,79M","-1,66%"
"18.01.2010","4,8200","4,7700","4,8800","4,7700","19,99M","-1,63%"
"15.01.2010","4,9000","5,7000","5,7000","4,8500","17,15M","-1,41%"
"14.01.2010","4,9700","5,0000","5,0200","4,9300","36,75M","0,20%"
"13.01.2010","4,9600","4,9700","5,0500","4,9000","44,91M","-0,80%"
"12.01.2010","5,0000","5,0000","5,1900","4,9500","50,37M","0,00%"
"11.01.2010","5,0000","4,9500","5,0200","4,8100","57,32M","4,17%"
"31.12.2009","4,8000","4,7600","4,8500","4,7200","4,57M","0,84%"
"30.12.2009","4,7600","4,5800","4,7600","4,5700","11,40M","3,70%"
"29.12.2009","4,5900","4,6000","4,6200","4,5700","16,75M","-0,65%"
"28.12.2009","4,6200","4,6200","4,6500","4,5400","10,58M","0,43%"
"25.12.2009","4,6000","4,6900","4,7200","4,5200","14,64M","-1,92%"
"24.12.2009","4,6900","4,7200","4,8200","4,6000","18,01M","-1,26%"
"23.12.2009","4,7500","4,7800","4,8500","4,4800","28,02M","-0,42%"
"22.12.2009","4,7700","4,9500","4,9700","4,7700","16,87M","-2,65%"
"21.12.2009","4,9000","4,7000","4,9200","4,7000","52,51M","2,51%"
"18.12.2009","4,7800","4,8100","4,9900","4,6000","83,65M","3,91%"
"17.12.2009","4,6000","4,5500","4,6000","4,4500","42,04M","1,10%"
"16.12.2009","4,5500","4,4800","4,5600","4,4800","43,45M","0,44%"
"15.12.2009","4,5300","4,5200","4,5600","4,4700","28,59M","0,22%"
"14.12.2009","4,5200","4,4200","4,5900","4,3800","56,88M","2,73%"
"11.12.2009","4,4000","4,4600","4,5000","4,3100","36,31M","-1,35%"
"10.12.2009","4,4600","4,4600","4,4900","4,3900","39,08M","0,00%"
"09.12.2009","4,4600","4,4500","4,5000","4,3800","66,57M","-0,22%"
"08.12.2009","4,4700","4,3200","4,5800","4,2700","166,05M","2,29%"
"07.12.2009","4,3700","4,4400","4,4800","4,2500","120,91M","-2,46%"
"04.12.2009","4,4800","4,3000","4,5400","4,1700","266,00M","4,92%"
"03.12.2009","4,2700","3,5700","4,3000","3,5700","519,95M","14,78%"
"02.12.2009","3,7200","3,5500","3,7200","3,4500","142,90M","4,79%"
"01.12.2009","3,5500","3,7100","3,8200","3,4500","229,87M","20,34%"
"02.11.2009","2,9500","3,0100","3,0900","2,8100","41,67M","-1,67%"
"30.10.2009","3,0000","3,0500","3,0700","2,8100","77,85M","0,67%"
"29.10.2009","2,9800","2,7200","3,0000","2,7200","63,35M","6,43%"
"28.10.2009","2,8000","3,0500","3,0900","2,7800","54,65M","-8,20%"
"27.10.2009","3,0500","3,1700","3,1700","3,0300","48,25M","-4,09%"
"26.10.2009","3,1800","3,1800","3,2300","3,1600","26,72M","-0,31%"
"23.10.2009","3,1900","3,2500","3,2700","3,1600","43,69M","-1,24%"
"22.10.2009","3,2300","3,2600","3,2600","3,1700","20,71M","-0,92%"
"21.10.2009","3,2600","3,3400","3,4400","3,1900","61,44M","-2,40%"
"20.10.2009","3,3400","3,2700","3,4400","3,1900","113,60M","2,14%"
"19.10.2009","3,2700","3,2200","3,2700","3,1300","89,86M","1,87%"
"16.10.2009","3,2100","3,1000","3,8400","3,0900","302,70M","8,45%"
"15.10.2009","2,9600","3,0400","3,0400","2,9000","35,99M","-1,00%"
"14.10.2009","2,9900","3,2000","3,2300","2,9300","100,68M","-5,68%"
"13.10.2009","3,1700","3,0900","3,2700","3,0900","135,52M","2,59%"
"12.10.2009","3,0900","3,0300","3,1100","3,0100","62,30M","2,32%"
"09.10.2009","3,0200","3,0200","3,0900","2,9500","43,89M","0,00%"
"08.10.2009","3,0200","3,0600","3,0700","2,9700","63,67M","0,33%"
"07.10.2009","3,0100","3,1000","3,1300","2,9700","48,53M","-2,59%"
"06.10.2009","3,0900","3,1600","3,1600","3,0200","43,94M","1,64%"
"05.10.2009","3,0400","3,0800","3,1300","2,9900","60,78M","-0,33%"
"02.10.2009","3,0500","3,0100","3,0700","2,8500","110,73M","0,33%"
"01.10.2009","3,0400","2,8500","3,1600","2,8300","92,89M","6,67%"
"30.09.2009","2,8500","2,7500","2,8800","2,7500","103,69M","3,64%"
"29.09.2009","2,7500","2,7400","2,7900","2,7200","27,62M","1,85%"
"28.09.2009","2,7000","2,6600","2,7200","2,6300","21,84M","0,37%"
"25.09.2009","2,6900","2,6900","2,8400","2,6400","75,64M","0,37%"
"24.09.2009","2,6800","2,6700","2,7700","2,6000","75,06M","0,00%"
"23.09.2009","2,6800","2,7700","2,8000","2,6800","29,89M","-2,90%"
"22.09.2009","2,7600","2,7100","2,7900","2,6800","94,36M","2,99%"
"21.09.2009","2,6800","2,7000","2,7900","2,5900","193,24M","2,29%"
"18.09.2009","2,6200","2,4400","2,6400","2,4000","183,53M","7,82%"
"17.09.2009","2,4300","2,4600","2,4700","2,3800","81,76M","-0,41%"
"16.09.2009","2,4400","2,4500","2,4900","2,4000","27,19M","0,41%"
"15.09.2009","2,4300","2,5000","2,5300","2,4000","65,85M","-2,41%"
"14.09.2009","2,4900","2,4400","2,4900","2,3900","37,86M","1,22%"
"11.09.2009","2,4600","2,6100","2,6100","2,4600","51,65M","-1,60%"
"10.09.2009","2,5000","2,4700","2,6000","2,4400","97,72M","2,46%"
"09.09.2009","2,4400","2,3900","2,4500","2,3400","60,20M","3,39%"
"08.09.2009","2,3600","2,3000","2,4100","2,3000","26,20M","1,72%"
"07.09.2009","2,3200","2,2900","2,3300","2,2700","10,47M","2,20%"
"04.09.2009","2,2700","2,3100","2,3900","2,2000","58,22M","-1,30%"
"03.09.2009","2,3000","2,3500","2,4500","2,3000","63,32M","-0,86%"
"02.09.2009","2,3200","2,3200","2,3900","2,2800","15,98M","-2,93%"
"01.09.2009","2,3900","2,3300","2,3900","2,3100","24,07M","2,14%"
"31.08.2009","2,3400","2,3100","2,3800","2,2800","27,59M","-0,43%"
"28.08.2009","2,3500","2,1900","2,4100","2,1900","79,00M","7,31%"
"27.08.2009","2,1900","2,2400","2,2400","2,1800","3,59M","-1,79%"
"26.08.2009","2,2300","2,2700","2,2800","2,2000","11,84M","-1,76%"
"25.08.2009","2,2700","2,2500","2,2700","2,2100","9,59M","0,44%"
"24.08.2009","2,2600","2,2800","2,2900","2,2000","13,01M","0,89%"
"21.08.2009","2,2400","2,1800","2,2400","2,1500","10,47M","2,75%"
"20.08.2009","2,1800","2,2200","2,2400","2,1500","7,60M","-0,91%"
"19.08.2009","2,2000","2,2100","2,2200","2,1300","7,03M","-0,45%"
"18.08.2009","2,2100","2,2100","2,2400","2,1600","9,83M","1,84%"
"17.08.2009","2,1700","2,2000","2,2000","2,1200","11,39M","-2,69%"
"14.08.2009","2,2300","2,3000","2,3400","2,2100","22,46M","-3,04%"
"13.08.2009","2,3000","2,3600","2,3800","2,2600","29,44M","-0,43%"
"12.08.2009","2,3100","2,1800","2,3300","2,1000","42,61M","4,52%"
"11.08.2009","2,2100","2,3100","2,3400","2,2000","19,63M","-4,74%"
"10.08.2009","2,3200","2,3700","2,3700","2,2900","13,63M","-1,28%"
"07.08.2009","2,3500","2,4000","2,4200","2,2600","47,73M","-2,08%"
"06.08.2009","2,4000","2,3700","2,4600","2,3500","22,82M","1,69%"
"05.08.2009","2,3600","2,4400","2,5100","2,3500","47,59M","-3,28%"
"04.08.2009","2,4400","2,4000","2,4400","2,3200","42,07M","2,09%"
"03.08.2009","2,3900","2,3300","2,4000","2,3200","27,27M","2,58%"
"31.07.2009","2,3300","2,3500","2,3600","2,2900","27,89M","-0,43%"
"30.07.2009","2,3400","2,2400","2,3500","2,2000","28,27M","4,46%"
"29.07.2009","2,2400","2,3100","2,3100","2,2000","27,22M","-3,03%"
"28.07.2009","2,3100","2,3800","2,4200","2,2300","45,38M","-1,70%"
"27.07.2009","2,3500","2,2900","2,4000","2,2800","34,93M","3,98%"
"24.07.2009","2,2600","2,3700","2,3700","2,2400","31,36M","-2,59%"
"23.07.2009","2,3200","2,2800","2,3300","2,2600","16,59M","4,04%"
"22.07.2009","2,2300","2,3400","2,3600","2,2000","27,54M","-5,11%"
"21.07.2009","2,3500","2,6200","2,6200","2,1600","68,56M","6,33%"
"20.07.2009","2,2100","2,1600","2,2100","2,1100","17,74M","4,74%"
"17.07.2009","2,1100","2,1200","2,1300","2,0500","11,74M","1,44%"
"16.07.2009","2,0800","2,1500","2,2000","2,0500","19,55M","-2,80%"
"15.07.2009","2,1400","2,0800","2,1400","2,0800","10,95M","4,39%"
"14.07.2009","2,0500","2,1000","2,1300","2,0500","18,75M","0,49%"
"13.07.2009","2,0400","1,9100","2,0500","1,8800","32,68M","3,55%"
"10.07.2009","1,9700","2,0300","2,0500","1,9200","15,90M","-3,43%"
"09.07.2009","2,0400","2,0200","2,0800","2,0200","11,90M","0,00%"
"08.07.2009","2,0400","2,0600","2,1200","2,0100","25,12M","-5,12%"
"07.07.2009","2,1500","2,1600","2,2100","2,1200","21,39M","0,47%"
"06.07.2009","2,1400","2,2000","2,2000","2,1100","10,40M","-3,17%"
"03.07.2009","2,2100","2,2200","2,2400","2,1400","17,91M","0,45%"
"02.07.2009","2,2000","2,3000","2,3100","2,1800","15,70M","-4,35%"
"01.07.2009","2,3000","2,3300","2,3300","2,2800","25,48M","-1,29%"
"30.06.2009","2,3300","2,3400","2,3600","2,2900","24,57M","0,87%"
"29.06.2009","2,3100","2,3100","2,3400","2,2400","20,36M","0,43%"
"26.06.2009","2,3000","2,3300","2,3700","2,3000","57,73M","0,44%"
"25.06.2009","2,2900","2,2800","2,3800","2,2400","83,59M","2,23%"
"24.06.2009","2,2400","2,1400","2,2700","2,1000","51,43M","7,69%"
"23.06.2009","2,0800","2,0600","2,2400","1,8800","81,16M","-3,26%"
"22.06.2009","2,1500","2,3700","2,4800","2,1300","57,78M","-11,89%"
"19.06.2009","2,4400","2,6200","2,6200","2,3200","54,50M","2,95%"
"18.06.2009","2,3700","2,4300","2,5000","2,1400","71,59M","-2,47%"
"17.06.2009","2,4300","2,3000","2,5800","2,3000","162,81M","2,10%"
"16.06.2009","2,3800","2,2000","2,3900","2,2000","47,48M","7,21%"
"15.06.2009","2,2200","2,2000","2,2500","2,1300","28,33M","-0,45%"
"11.06.2009","2,2300","2,2600","2,2800","2,1100","67,94M","0,45%"
"10.06.2009","2,2200","2,3000","2,3700","2,1800","54,41M","-1,77%"
"09.06.2009","2,2600","2,4000","2,4800","2,1800","103,51M","-4,64%"
"08.06.2009","2,3700","2,5400","2,5800","2,3500","94,22M","-6,69%"
"05.06.2009","2,5400","2,5700","2,6000","2,4400","104,31M","1,20%"
"04.06.2009","2,5100","2,4700","2,7300","2,4100","199,34M","0,40%"
"03.06.2009","2,5000","2,3000","2,6900","2,1600","382,81M","11,61%"
"02.06.2009","2,2400","2,0300","2,3800","1,9500","324,05M","12,00%"
"01.06.2009","2,0000","1,8000","2,0300","1,7800","202,56M","14,29%"
"29.05.2009","1,7500","1,6800","1,7900","1,6800","136,59M","6,06%"
"28.05.2009","1,6500","1,6000","1,7000","1,5800","75,71M","1,85%"
"27.05.2009","1,6200","1,6300","1,6600","1,5700","130,56M","3,18%"
"26.05.2009","1,5700","1,6200","1,6300","1,4000","92,70M","-3,09%"
"25.05.2009","1,6200","1,6000","1,6400","1,5000","107,26M","3,18%"
"22.05.2009","1,5700","1,4000","1,6400","1,3900","242,41M","12,95%"
"21.05.2009","1,3900","1,5200","1,8400","1,3500","410,19M","-9,15%"
"20.05.2009","1,5300","1,2900","1,5300","1,2500","314,06M","20,47%"
"19.05.2009","1,2700","1,2300","1,3000","1,2100","203,71M","2,42%"
"18.05.2009","1,2400","1,1400","1,2600","1,1200","141,10M","7,83%"
"15.05.2009","1,1500","1,1200","1,1600","1,1100","45,70M","3,60%"
"14.05.2009","1,1100","1,1000","1,1200","1,0900","14,74M","-0,89%"
"13.05.2009","1,1200","1,1600","1,1800","1,1000","63,34M","-3,45%"
"12.05.2009","1,1600","1,1500","1,1700","1,1400","47,97M","0,87%"
"08.05.2009","1,1500","1,1600","1,1700","1,1300","34,09M","0,88%"
"07.05.2009","1,1400","1,1400","1,1800","1,1400","74,43M","0,00%"
"06.05.2009","1,1400","1,1400","1,1600","1,1100","30,49M","0,00%"
"05.05.2009","1,1400","1,1800","1,1800","1,1200","12,82M","-1,72%"
"04.05.2009","1,1600","1,1800","1,1800","1,1400","21,45M","0,87%"
"30.04.2009","1,1500","1,1900","1,2000","1,1300","14,55M","-0,86%"
"29.04.2009","1,1600","1,1400","1,1600","1,1100","25,96M","2,65%"
"28.04.2009","1,1300","1,1200","1,1400","1,0800","18,97M","0,00%"
"27.04.2009","1,1300","1,1800","1,1800","1,0800","33,48M","-4,24%"
"24.04.2009","1,1800","1,1900","1,2000","1,1600","14,27M","-0,84%"
"23.04.2009","1,1900","1,1700","1,2200","1,1500","44,00M","1,71%"
"22.04.2009","1,1700","1,1500","1,1800","1,1200","32,70M","3,54%"
"21.04.2009","1,1300","1,1000","1,1700","1,0800","47,90M","-0,88%"
"20.04.2009","1,1400","1,2800","1,2800","1,1300","83,13M","-10,24%"
"17.04.2009","1,2700","1,2100","1,3000","1,2000","83,22M","6,72%"
"16.04.2009","1,1900","1,1700","1,2500","1,1400","75,41M","3,48%"
"15.04.2009","1,1500","1,1400","1,1800","1,0600","49,88M","0,00%"
"14.04.2009","1,1500","1,0800","1,2000","1,0800","117,20M","5,50%"
"13.04.2009","1,0900","1,0900","1,1200","1,0300","117,70M","2,83%"
"10.04.2009","1,0600","0,9900","1,1100","0,9800","133,88M","8,16%"
"09.04.2009","0,9800","0,9600","1,0100","0,9400","222,17M","3,16%"
"08.04.2009","0,9500","0,9200","0,9500","0,9000","29,24M","2,15%"
"07.04.2009","0,9300","0,9200","0,9300","0,9000","16,30M","1,09%"
"06.04.2009","0,9200","0,9500","0,9700","0,9100","33,61M","-2,13%"
"03.04.2009","0,9400","0,9500","0,9500","0,9100","54,68M","-1,05%"
"02.04.2009","0,9500","0,9500","0,9800","0,9200","82,74M","1,06%"
"01.04.2009","0,9400","0,9000","0,9500","0,8800","38,21M","4,44%"
"31.03.2009","0,9000","0,8800","0,9100","0,8700","27,97M","2,27%"
"30.03.2009","0,8800","1,0400","1,0400","0,8400","165,79M","-16,19%"
