,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps,metro_1km,metro_5km,metro_10km
115,269682.4,21.9,2.0,30.093041,59.825407,26.37,14.0,60000.0,291.79,293.42,294.56,296.6,296.63,297.97,297.23,296.03,295.23,294.72,295.62,296.89,297.67,298.88,300.6,300.88,0,0,0
116,262179.4,22.0,25.0,30.204962,60.033908,14.3,19.0,65000.0,265.11,267.79,270.18,272.97,273.43,275.87,275.52,274.56,274.07,273.98,275.35,277.35,278.61,280.72,283.46,284.9,0,3,12
117,191387.8,22.0,25.0,30.363209,59.831865,6.81,38.0,55000.0,299.48,296.87,294.5,291.71,291.24,288.77,289.08,289.97,290.4,290.4,289.01,286.98,285.7,283.54,280.78,279.2,0,10,42
118,357141.0,22.0,1.0,30.159606,59.866761,18.87,80.0,28000.0,147.93,149.88,152.03,153.29,153.94,155.6,156.17,156.57,157.04,157.7,158.34,159.3,159.89,160.97,162.07,163.43,0,0,3
119,198238.0,22.7,1.0,30.361898,59.944111,3.88,37.0,47762.0,78.64,77.42,75.96,75.68,75.18,74.44,73.69,72.87,72.17,71.46,71.36,71.24,71.2,71.09,71.36,70.76,3,23,54
120,262179.4,22.7,25.0,30.394453,59.939956,7.47,22.0,45000.0,241.93,244.47,246.7,249.45,249.85,252.18,251.76,250.74,250.19,250.04,251.38,253.34,254.57,256.63,259.33,260.68,0,17,52
121,195560.8,22.9,3.0,30.343905,59.965966,2.44,44.0,29770.0,189.03,191.43,193.49,196.17,196.52,198.76,198.28,197.22,196.63,196.43,197.75,199.67,200.88,202.9,205.57,206.87,2,31,54
122,227262.4,23.0,1.0,30.334275,59.934758,0.78,24.0,118320.0,247.99,250.02,252.21,253.48,254.12,255.74,256.33,256.75,257.23,257.89,258.51,259.43,259.97,260.95,261.84,263.08,3,32,55
123,218389.2,23.0,2.0,30.335685,60.030204,5.01,57.0,1000.0,99.44,96.69,94.18,91.36,90.86,88.34,88.62,89.49,89.91,89.92,88.54,86.5,85.23,83.07,80.31,78.76,0,13,49
124,247254.0,23.0,3.0,30.488947,59.841089,18.81,31.0,42550.0,216.65,215.54,214.81,213.01,213.03,211.83,212.57,213.77,214.57,215.09,214.19,212.88,212.04,210.69,208.71,208.15,0,4,10
125,285052.8,23.1,3.0,30.318312,59.95694,1.48,68.0,34650.0,283.19,286.03,288.67,291.47,292.03,294.61,294.43,293.66,293.32,293.38,294.77,296.81,298.09,300.26,303.01,304.64,2,33,55
126,208133.4,23.6,6.0,30.252896,59.955939,8.33,52.0,75000.0,258.51,261.23,263.95,266.21,266.9,269.27,269.54,269.4,269.52,269.97,271.1,272.76,273.79,275.57,277.6,279.28,0,11,36
127,304055.0,23.68,12.0,30.312446,59.902154,2.36,67.0,54930.0,298.23,296.86,295.11,294.28,293.68,292.28,291.65,291.11,290.55,289.86,289.39,288.64,288.15,287.2,286.2,284.86,3,27,55
128,325443.0,23.9,3.0,30.235397,60.03567,11.24,81.0,31070.0,83.12,80.83,78.91,76.32,76.03,73.95,74.49,75.62,76.28,76.56,75.32,73.52,72.39,70.52,68.02,66.97,0,6,22
129,300000.0,24.0,1.0,30.350857,59.9358,2.62,20.0,157904.0,182.32,185.04,187.77,190.06,190.75,193.14,193.39,193.23,193.33,193.78,194.92,196.6,197.64,199.47,201.59,203.3,4,32,53
130,249272.6,24.0,3.0,30.177447,59.838019,17.19,62.0,90000.0,63.38,60.54,57.91,55.11,54.55,51.98,52.17,52.95,53.3,53.25,51.86,49.82,48.54,46.37,43.62,42.0,0,0,6
131,300000.0,24.0,7.0,30.319848,59.855304,4.18,55.0,49280.0,100.64,97.92,95.19,92.91,92.21,89.83,89.57,89.73,89.62,89.18,88.04,86.36,85.32,83.52,81.45,79.76,2,20,52
132,262179.4,24.0,25.0,30.381194,59.802576,9.36,15.0,67200.0,211.37,211.18,211.35,210.34,210.59,210.19,210.99,212.11,212.92,213.58,213.07,212.34,211.85,211.12,209.86,209.86,0,6,35
133,279890.8,24.4,21.0,30.275094,59.994868,6.49,56.0,65000.0,233.96,233.57,233.53,232.3,232.49,231.86,232.65,233.81,234.63,235.25,234.63,233.71,233.11,232.17,230.65,230.46,0,13,46
134,290086.2,24.6,3.0,30.256894,59.990012,8.25,115.0,34440.0,270.1,272.85,275.59,277.89,278.58,280.98,281.23,281.05,281.14,281.57,282.73,284.44,285.48,287.3,289.38,291.07,3,11,38
135,264228.0,24.6,4.0,30.29094,60.01074,5.51,84.0,59810.0,83.73,82.18,80.43,79.77,79.2,78.12,77.42,76.73,76.1,75.39,75.09,74.67,74.45,74.01,73.85,73.0,1,13,50
136,272358.0,24.6,16.0,30.312446,59.905998,2.23,68.0,62000.0,249.12,250.08,250.59,252.14,252.04,252.91,252.13,250.94,250.13,249.54,250.25,251.25,251.89,252.86,254.34,254.46,4,27,55
137,218389.2,25.0,1.0,30.317314,59.909788,1.72,54.0,45000.0,298.91,301.55,303.87,306.63,307.05,309.41,309.0,307.97,307.42,307.25,308.58,310.51,311.73,313.74,316.39,317.62,7,32,55
138,244349.0,25.0,5.0,30.204962,60.033908,14.3,19.0,89000.0,265.11,267.79,270.18,272.97,273.43,275.87,275.52,274.56,274.07,273.98,275.35,277.35,278.61,280.72,283.46,284.9,0,3,12
139,218389.2,25.0,6.0,30.453346,60.03567,15.15,56.0,32500.0,190.77,192.15,193.11,195.08,195.11,196.46,195.74,194.53,193.75,193.25,194.21,195.59,196.46,197.87,199.9,200.48,0,2,10
140,218054.2,25.0,9.0,30.38246,59.92497,6.16,62.0,66000.0,186.37,186.2,186.43,185.48,185.74,185.41,186.21,187.32,188.13,188.79,188.33,187.66,187.23,186.58,185.44,185.53,2,19,52
141,214892.2,25.4,1.0,30.41126,59.928217,9.35,42.0,66040.0,226.94,224.56,222.06,220.24,219.55,217.46,217.04,216.92,216.62,216.05,215.14,213.78,212.94,211.43,209.74,208.15,1,8,36
142,236221.0,25.4,5.0,30.297156,59.956899,3.52,48.0,53504.0,191.34,188.49,185.71,183.15,182.49,179.94,179.84,180.23,180.27,179.94,178.67,176.8,175.64,173.63,171.21,169.46,1,26,53
143,208133.4,26.0,1.0,30.306094,59.896946,3.05,50.0,50000.0,131.5,133.04,134.21,136.35,136.45,138.03,137.35,136.15,135.39,134.96,136.03,137.58,138.57,140.19,142.46,143.28,1,27,54
144,208133.4,26.0,2.0,30.346644,59.928194,2.19,49.0,60000.0,259.52,260.37,260.75,262.18,262.04,262.77,261.98,260.82,260.0,259.39,260.03,260.93,261.49,262.33,263.65,263.65,4,32,56
145,201152.4,26.0,10.0,30.343905,59.965966,2.44,44.0,55000.0,189.03,191.43,193.49,196.17,196.52,198.76,198.28,197.22,196.63,196.43,197.75,199.67,200.88,202.9,205.57,206.87,2,31,54
146,221154.0,26.0,14.0,30.333619,59.982059,2.52,66.0,59930.0,302.78,301.27,300.03,297.78,297.64,295.87,296.49,297.67,298.38,298.73,297.55,295.81,294.7,292.85,290.32,289.2,0,32,56
147,270000.0,26.08,5.0,30.308322,59.754121,9.41,12.0,122800.0,137.78,138.46,138.76,140.2,140.07,140.9,140.12,138.94,138.13,137.53,138.25,139.3,139.97,141.04,142.69,142.99,0,0,29
148,204046.0,26.1,9.0,30.373693,59.812197,8.4,32.0,69500.0,223.07,225.9,228.52,231.32,231.87,234.45,234.26,233.48,233.14,233.22,234.61,236.65,237.93,240.1,242.84,244.48,0,7,40
149,178334.0,27.0,1.0,30.275992,59.94431,5.72,50.0,60950.0,168.47,166.57,165.04,162.67,162.48,160.65,161.27,162.45,163.16,163.52,162.36,160.67,159.6,157.84,155.43,154.47,1,22,49
150,178334.0,27.0,1.0,30.275992,59.94431,5.72,50.0,60950.0,168.47,166.57,165.04,162.67,162.48,160.65,161.27,162.45,163.16,163.52,162.36,160.67,159.6,157.84,155.43,154.47,1,22,49
151,208133.4,27.0,1.0,30.317539,59.840659,4.96,53.0,59400.0,49.96,47.08,44.31,41.68,41.03,38.46,38.41,38.89,39.02,38.77,37.44,35.49,34.27,32.2,29.7,27.95,1,15,49
152,147778.0,27.0,5.0,30.350274,59.916618,2.74,56.0,49604.0,175.2,176.4,177.2,179.04,179.02,180.25,179.5,178.3,177.5,176.98,177.88,179.17,180.0,181.33,183.26,183.77,5,32,54
153,440741.0,27.0,7.0,30.346016,59.92023,2.23,73.0,55730.0,323.49,322.14,320.34,319.33,318.7,317.07,316.5,316.08,315.58,314.9,314.32,313.37,312.74,311.53,310.13,308.62,3,33,55
154,222987.6,27.0,9.0,30.362311,59.924984,3.94,41.0,95000.0,151.44,148.88,146.6,143.84,143.43,141.05,141.44,142.44,142.96,143.07,141.71,139.72,138.48,136.38,133.65,132.23,3,25,55
155,231617.0,27.0,27.0,30.26382,59.852565,8.11,27.0,60000.0,276.09,278.95,281.73,284.34,285.0,287.56,287.63,287.18,287.08,287.36,288.67,290.59,291.78,293.84,296.31,298.06,2,7,36
156,379920.0,27.19,19.0,30.184849,59.942245,15.84,15.0,70840.0,192.53,192.05,191.96,190.71,190.9,190.27,191.07,192.22,193.04,193.67,193.05,192.17,191.6,190.71,189.28,189.16,0,2,9
157,225887.0,27.6,3.0,30.376918,59.926359,5.54,61.0,67620.0,71.47,72.33,73.59,73.82,74.33,75.19,75.92,76.69,77.36,78.08,78.25,78.57,78.77,79.24,79.6,80.62,2,21,54
158,361011.0,27.7,1.0,30.319722,59.87131,3.39,77.0,65800.0,131.39,132.68,134.28,134.84,135.4,136.48,137.18,137.86,138.49,139.2,139.5,139.97,140.25,140.84,141.28,142.34,2,23,53
159,290437.6,28.0,5.0,30.312419,59.864064,3.99,86.0,49980.0,133.05,130.23,127.46,125.0,124.32,121.82,121.66,121.97,121.96,121.59,120.36,118.55,117.43,115.48,113.17,111.43,0,22,53
160,428572.0,28.0,9.0,30.374124,59.869562,6.3,82.0,57210.0,242.92,240.24,237.81,235.01,234.53,232.04,232.34,233.23,233.66,233.67,232.28,230.24,228.97,226.81,224.05,222.48,2,16,45
161,201230.8,28.0,15.0,30.470702,59.894897,16.12,31.0,81200.0,88.6,89.0,89.07,90.35,90.18,90.89,90.1,88.93,88.12,87.51,88.18,89.18,89.83,90.88,92.53,92.84,0,6,14
162,236858.0,28.2,6.0,30.326055,59.933041,0.18,20.0,100000.0,237.77,235.46,233.01,231.29,230.6,228.57,228.13,227.96,227.63,227.04,226.17,224.87,224.07,222.61,221.0,219.44,5,33,56
163,351000.0,28.96,5.0,30.308322,59.754121,9.41,12.0,113200.0,137.78,138.46,138.76,140.2,140.07,140.9,140.12,138.94,138.13,137.53,138.25,139.3,139.97,141.04,142.69,142.99,0,0,29
164,99656.0,29.0,1.0,30.388748,59.945855,6.86,24.0,148464.0,231.31,232.98,234.87,235.72,236.32,237.6,238.27,238.87,239.44,240.14,240.56,241.17,241.53,242.21,242.72,243.77,0,19,52
165,234032.6,29.0,2.0,30.289512,59.908502,4.41,47.0,72750.0,97.31,94.81,92.62,89.9,89.52,87.22,87.67,88.71,89.28,89.46,88.13,86.2,84.98,82.95,80.28,78.98,0,26,50
166,185017.4,29.0,18.0,30.35887,59.928442,3.53,34.0,130000.0,175.05,173.88,173.12,171.31,171.34,170.14,170.89,172.09,172.89,173.42,172.54,171.26,170.44,169.14,167.23,166.73,4,29,54
167,202541.4,29.0,25.0,30.389737,59.938703,6.95,26.0,85000.0,298.62,296.42,294.03,292.34,291.65,289.61,289.18,289.01,288.67,288.08,287.22,285.92,285.1,283.61,281.9,280.3,1,19,51
168,280822.0,29.2,5.0,30.357586,59.930962,3.38,23.0,131504.0,201.67,198.93,196.19,193.87,193.18,190.76,190.53,190.72,190.63,190.2,189.04,187.34,186.28,184.42,182.25,180.53,4,29,54
169,200344.6,29.5,2.0,30.207648,60.034474,14.03,23.0,70800.0,273.1,275.91,278.49,281.31,281.84,284.4,284.17,283.34,282.96,282.98,284.37,286.42,287.69,289.86,292.62,294.21,0,3,14
170,256604.4,30.0,1.0,30.092349,59.842327,26.36,14.0,70000.0,291.74,293.32,294.41,296.4,296.43,297.71,296.97,295.76,294.97,294.44,295.32,296.56,297.32,298.49,300.16,300.4,0,0,0
171,283334.0,30.0,1.0,30.246536,59.930264,8.98,44.0,74278.0,160.99,163.31,165.29,167.93,168.26,170.45,169.95,168.87,168.26,168.05,169.35,171.26,172.45,174.45,177.11,178.38,0,12,35
172,265785.8,30.0,1.0,30.264583,60.012273,7.9,100.0,15000.0,279.58,282.24,284.61,287.39,287.83,290.25,289.87,288.9,288.38,288.27,289.63,291.61,292.85,294.94,297.66,299.04,1,9,39
173,226280.2,30.0,1.0,30.318096,59.788416,7.58,16.0,180000.0,252.48,255.18,257.62,260.42,260.89,263.36,263.04,262.11,261.65,261.59,262.97,264.99,266.25,268.38,271.14,272.63,0,4,40
174,235524.8,30.0,1.0,30.379954,59.810849,8.92,28.0,180000.0,277.13,276.48,276.15,274.62,274.72,273.74,274.51,275.7,276.51,277.07,276.26,275.05,274.27,272.99,271.07,270.53,0,6,38
175,184346.0,30.0,3.0,30.368294,60.040177,7.23,55.0,75000.0,241.03,243.68,246.36,248.51,249.21,251.5,251.82,251.75,251.93,252.41,253.49,255.07,256.04,257.74,259.66,261.32,0,8,41
176,345668.0,30.0,5.0,30.313955,59.851598,4.52,76.0,110000.0,45.93,43.34,41.09,38.35,37.96,35.67,36.12,37.18,37.78,37.99,36.69,34.8,33.63,31.68,29.11,28.02,1,17,52
177,315137.8,30.0,5.0,30.334598,59.987258,2.81,70.0,69000.0,153.28,156.12,158.9,161.42,162.09,164.63,164.74,164.38,164.36,164.7,165.96,167.81,168.96,170.95,173.35,175.1,0,31,55
178,259275.0,30.0,15.0,30.331454,59.93525,0.46,23.0,150000.0,170.82,173.61,176.38,178.81,179.49,181.98,182.15,181.87,181.9,182.29,183.5,185.29,186.4,188.32,190.61,192.35,3,32,56
179,248367.0,30.0,23.0,30.254926,60.040923,9.49,55.0,45000.0,189.42,187.68,185.7,184.69,184.06,182.61,181.98,181.47,180.94,180.26,179.74,178.96,178.49,177.59,176.76,175.52,0,5,31
180,431894.0,30.1,5.0,30.31002,59.851467,4.67,80.0,70210.0,68.7,65.92,63.38,60.57,60.05,57.52,57.79,58.66,59.08,59.09,57.7,55.67,54.4,52.25,49.48,47.94,0,18,51
181,197369.0,30.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,194.31,196.94,199.61,201.75,202.44,204.74,205.05,204.99,205.17,205.66,206.73,208.31,209.28,210.99,212.94,214.6,1,10,23
182,274510.0,30.6,9.0,30.386071,59.86823,7.49,74.0,83600.0,266.53,269.34,272.11,274.57,275.25,277.73,277.9,277.6,277.61,277.98,279.21,281.02,282.14,284.08,286.35,288.08,1,15,47
183,276873.0,30.7,1.0,30.357397,59.838607,6.13,67.0,55158.0,108.15,110.68,113.29,115.32,116.01,118.25,118.6,118.6,118.82,119.35,120.36,121.86,122.79,124.45,126.35,128.01,1,13,47
184,244349.0,31.0,3.0,30.381194,59.802576,9.36,15.0,62000.0,211.37,211.18,211.35,210.34,210.59,210.19,210.99,212.11,212.92,213.58,213.07,212.34,211.85,211.12,209.86,209.86,0,6,35
185,330196.0,31.0,5.0,30.22883,59.960179,11.01,75.0,50000.0,67.62,64.91,62.48,59.68,59.22,56.76,57.1,58.04,58.53,58.61,57.24,55.24,53.98,51.87,49.13,47.69,1,6,21
186,271720.2,31.0,9.0,30.362311,59.924984,3.94,41.0,70000.0,151.44,148.88,146.6,143.84,143.43,141.05,141.44,142.44,142.96,143.07,141.71,139.72,138.48,136.38,133.65,132.23,3,25,55
187,265785.8,31.0,1.0,30.262535,60.011941,8.09,101.0,60000.0,256.77,259.53,262.03,264.85,265.35,267.87,267.59,266.71,266.29,266.27,267.66,269.69,270.96,273.12,275.88,277.42,1,9,38
188,209862.6,31.1,16.0,30.330717,59.8977,1.99,38.0,60000.0,236.34,239.03,241.46,244.27,244.74,247.22,246.89,245.97,245.51,245.46,246.84,248.86,250.13,252.27,255.03,256.53,0,30,57
189,181406.0,31.3,3.0,30.259966,59.969957,7.67,51.0,62600.0,301.42,303.95,306.12,308.82,309.18,311.41,310.92,309.83,309.22,308.97,310.25,312.1,313.25,315.15,317.67,318.7,1,12,40
190,215530.4,31.3,10.0,30.4072,59.935935,8.89,29.0,88900.0,292.78,290.07,287.34,285.03,284.34,281.9,281.69,281.88,281.78,281.34,280.2,278.49,277.43,275.56,273.34,271.61,1,8,42
191,182180.2,31.3,1.0,30.405978,59.719555,14.78,21.0,150000.0,266.52,268.68,270.98,272.39,273.05,274.77,275.33,275.7,276.14,276.77,277.47,278.48,279.08,280.14,281.12,282.4,0,0,7
192,213376.0,31.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,194.31,196.94,199.61,201.75,202.44,204.74,205.05,204.99,205.17,205.66,206.73,208.31,209.28,210.99,212.94,214.6,1,10,23
193,216653.4,31.4,25.0,30.343922,59.923978,1.95,76.0,95000.0,241.55,244.36,246.95,249.76,250.3,252.87,252.65,251.85,251.49,251.54,252.94,254.98,256.26,258.43,261.18,262.8,4,34,55
194,247933.4,31.6,9.0,30.381095,59.924835,6.01,63.0,60000.0,209.58,207.08,204.87,202.13,201.74,199.39,199.8,200.81,201.34,201.47,200.11,198.13,196.88,194.79,192.06,190.64,2,18,52
195,283692.6,31.8,3.0,30.336763,59.982748,2.68,65.0,44520.0,231.19,232.34,233.76,234.04,234.55,235.33,236.08,236.88,237.57,238.29,238.41,238.6,238.69,238.91,238.83,239.57,1,30,55
196,141510.0,31.8,5.0,30.33149,60.037063,5.28,83.0,70210.0,113.44,110.62,107.85,105.39,104.71,102.21,102.05,102.36,102.35,101.98,100.75,98.94,97.82,95.87,93.57,91.83,1,12,48
197,182180.2,32.0,1.0,30.405978,59.719555,14.78,21.0,64880.0,266.52,268.68,270.98,272.39,273.05,274.77,275.33,275.7,276.14,276.77,277.47,278.48,279.08,280.14,281.12,282.4,0,0,7
198,247030.4,32.0,18.0,30.302124,59.912414,3.03,58.0,70000.0,156.14,158.2,160.44,161.83,162.49,164.25,164.79,165.14,165.57,166.21,166.91,167.96,168.6,169.78,170.99,172.4,1,26,54
199,283240.6,32.0,20.0,30.209391,60.003232,13.46,109.0,48000.0,240.15,241.31,242.03,243.78,243.73,244.81,244.05,242.85,242.04,241.48,242.3,243.46,244.19,245.33,247.03,247.33,1,3,15
200,185185.6,32.0,1.0,30.295755,59.986902,4.35,58.0,24000.0,58.44,56.95,55.96,54.04,54.04,52.84,53.59,54.8,55.6,56.14,55.3,54.12,53.39,52.29,50.69,50.51,2,22,51
201,281142.8,32.0,1.0,30.304621,59.960435,2.82,43.0,50000.0,190.34,190.44,190.15,191.01,190.73,190.95,190.15,189.06,188.26,187.59,187.99,188.57,188.94,189.48,190.46,190.26,1,26,53
202,281142.8,32.2,6.0,30.340617,59.958417,1.91,39.0,48300.0,256.22,259.1,261.87,264.53,265.17,267.76,267.77,267.26,267.11,267.35,268.69,270.65,271.87,273.96,276.52,278.26,1,31,57
203,248094.2,32.2,6.0,30.354855,59.929632,3.08,21.0,193200.0,194.03,194.55,195.4,195.09,195.49,195.75,196.54,197.51,198.27,198.98,198.83,198.62,198.46,198.29,197.73,198.2,7,31,53
204,281142.8,32.4,4.0,30.26479,59.960007,7.05,35.0,80000.0,193.65,196.43,198.98,201.79,202.32,204.86,204.62,203.79,203.41,203.45,204.84,206.88,208.16,210.33,213.09,214.69,1,14,42
205,117284.0,32.4,6.0,30.373836,59.933645,5.18,60.0,54228.0,14.72,11.88,9.3,6.48,5.99,3.6,4.13,5.28,6.0,6.42,5.45,4.48,4.26,4.81,6.35,8.03,0,21,53
206,220184.0,32.7,1.0,30.345854,59.917209,2.28,74.0,76704.0,260.22,260.6,260.5,261.51,261.25,261.55,260.75,259.65,258.84,258.18,258.6,259.18,259.55,260.04,260.93,260.64,3,32,55
207,158537.0,32.8,18.0,30.331535,60.017292,4.26,75.0,85400.0,44.18,41.76,39.29,37.62,36.94,35.07,34.56,34.29,33.92,33.32,32.5,31.35,30.7,29.59,28.65,27.45,0,21,50
208,267621.6,33.0,1.0,30.459545,59.897063,14.87,40.0,120000.0,269.08,270.83,272.77,273.66,274.26,275.54,276.21,276.81,277.38,278.08,278.5,279.09,279.43,280.04,280.43,281.4,0,7,18
209,161122.6,33.0,3.0,30.224815,59.853211,12.01,56.0,49500.0,158.73,157.36,156.39,154.43,154.4,153.05,153.77,154.98,155.76,156.26,155.3,153.92,153.05,151.64,149.62,149.03,0,5,15
210,293940.0,33.0,5.0,30.297237,59.966493,3.68,43.0,55806.0,112.12,110.81,109.24,108.79,108.25,107.33,106.6,105.85,105.19,104.48,104.27,103.96,103.8,103.45,103.39,102.57,1,26,52
211,213179.2,33.0,5.0,30.414476,59.951285,9.74,32.0,60000.0,75.57,78.45,81.21,83.9,84.54,87.13,87.12,86.59,86.45,86.71,88.03,89.98,91.2,93.3,95.88,97.62,0,6,36
212,170000.0,33.27,2.0,30.084013,59.724491,28.15,48.0,84250.0,244.58,241.84,239.11,236.77,236.08,233.65,233.43,233.64,233.55,233.12,231.96,230.24,229.18,227.31,225.1,223.37,0,0,0
213,111608.0,33.6,25.0,30.369282,59.806821,8.32,31.0,85860.0,240.52,242.68,244.46,246.97,247.22,249.21,248.64,247.49,246.81,246.5,247.71,249.48,250.59,252.41,254.89,255.91,0,6,38
214,190000.0,33.9,9.0,30.449978,59.956836,13.7,15.0,92376.0,251.06,252.99,254.51,256.85,257.02,258.78,258.14,256.95,256.22,255.83,256.94,258.56,259.57,261.22,263.49,264.29,0,5,21
215,219831.0,34.0,1.0,30.470324,59.740321,19.52,28.0,5000.0,192.38,194.35,195.94,198.35,198.55,200.42,199.81,198.64,197.93,197.59,198.76,200.47,201.55,203.33,205.76,206.74,0,0,6
216,276422.6,34.0,9.0,30.247381,60.010124,9.56,109.0,70000.0,177.92,178.04,178.54,177.86,178.19,178.13,178.94,179.99,180.78,181.47,181.14,180.69,180.38,179.96,179.11,179.39,0,6,30
217,257226.0,34.6,18.0,30.421196,59.890681,10.74,34.0,94620.0,86.34,84.0,82.04,79.42,79.11,76.99,77.52,78.63,79.28,79.54,78.28,76.45,75.3,73.41,70.86,69.76,1,11,33
218,236312.0,34.7,3.0,30.337787,59.946946,1.31,21.0,124208.0,271.91,274.03,275.75,278.21,278.43,280.34,279.73,278.56,277.86,277.5,278.67,280.35,281.41,283.13,285.48,286.34,1,33,56
219,284953.2,35.0,4.0,30.319425,59.929989,0.92,18.0,194000.0,273.84,275.83,277.98,279.15,279.78,281.3,281.91,282.4,282.91,283.57,284.14,284.95,285.42,286.26,286.93,288.05,6,34,56
220,267619.4,35.0,5.0,30.263173,60.005549,7.89,108.0,40000.0,280.13,282.89,285.41,288.22,288.72,291.24,290.95,290.07,289.63,289.6,290.99,293.01,294.29,296.43,299.19,300.71,1,10,40
221,281142.8,35.0,6.0,30.402672,60.011356,9.37,40.0,70000.0,202.59,202.72,203.22,202.52,202.84,202.74,203.55,204.61,205.4,206.09,205.74,205.24,204.91,204.43,203.49,203.71,1,5,34
222,295379.2,35.0,15.0,30.279298,59.939974,5.34,48.0,30000.0,32.91,33.64,34.9,35.25,35.79,36.87,37.55,38.23,38.87,39.58,39.87,40.4,40.75,41.53,42.36,43.64,1,24,49
223,284953.2,35.4,5.0,30.329738,59.955741,1.08,20.0,52000.0,303.36,304.01,304.09,305.18,304.93,305.2,304.4,303.31,302.51,301.84,302.23,302.72,303.0,303.31,303.9,303.36,0,35,55
224,267606.0,35.5,5.0,30.323279,59.913447,1.21,40.0,55256.0,261.16,263.12,264.68,267.04,267.22,269.0,268.36,267.17,266.44,266.05,267.17,268.79,269.8,271.45,273.71,274.5,7,31,57
225,363381.0,35.5,6.0,30.37566,59.925453,5.41,73.0,83800.0,27.87,29.54,31.59,32.88,33.53,35.34,35.86,36.18,36.62,37.27,37.96,39.06,39.77,41.11,42.66,44.23,1,21,53
226,281142.8,36.0,1.0,30.332999,60.075344,7.28,36.0,80000.0,239.55,242.32,245.07,247.42,248.11,250.55,250.76,250.55,250.62,251.03,252.21,253.95,255.02,256.88,259.05,260.77,1,5,42
227,277500.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,148.44,147.32,146.61,144.86,144.91,143.79,144.54,145.75,146.55,147.1,146.26,145.04,144.27,143.05,141.25,140.85,1,23,49
228,283334.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,148.44,147.32,146.61,144.86,144.91,143.79,144.54,145.75,146.55,147.1,146.26,145.04,144.27,143.05,141.25,140.85,1,23,49
229,281142.8,36.0,4.0,30.276639,59.903241,5.85,39.0,37980.0,169.53,167.0,164.39,162.39,161.7,159.49,159.13,159.1,158.87,158.34,157.34,155.86,154.95,153.34,151.53,149.9,1,21,48
230,237896.2,36.0,10.0,30.358107,59.806174,7.66,15.0,85000.0,270.49,272.87,274.89,277.53,277.85,280.01,279.49,278.38,277.75,277.5,278.77,280.61,281.77,283.68,286.23,287.35,0,6,39
231,123967.0,36.3,19.0,30.213846,59.95229,12.64,69.0,72400.0,240.74,238.96,237.53,235.2,235.03,233.23,233.85,235.02,235.74,236.1,234.93,233.22,232.14,230.36,227.9,226.88,1,4,17
232,398681.0,36.37,12.0,30.338083,59.880582,3.1,19.0,104528.0,114.45,116.88,119.01,121.72,122.09,124.4,123.96,122.93,122.38,122.23,123.58,125.55,126.79,128.86,131.59,132.98,0,30,56
233,77028.0,37.0,1.0,30.375516,59.936282,5.36,50.0,77370.0,130.82,128.67,126.88,124.35,124.1,122.08,122.65,123.79,124.46,124.76,123.53,121.75,120.62,118.76,116.25,115.18,0,21,53
234,259089.6,37.0,7.0,30.375507,59.802929,8.92,26.0,48100.0,171.27,174.13,176.91,179.51,180.17,182.73,182.8,182.36,182.29,182.59,183.88,185.79,186.97,189.01,191.49,193.24,0,6,37
235,205406.0,37.0,10.0,30.372291,59.831173,7.51,26.0,95120.0,312.0,313.84,315.15,317.26,317.32,318.68,317.94,316.73,315.94,315.42,316.29,317.49,318.22,319.28,320.74,320.77,1,7,44
236,245529.2,37.0,14.0,30.299321,60.001671,4.55,74.0,79000.0,71.76,68.89,66.16,63.41,62.81,60.2,60.29,60.93,61.18,61.02,59.65,57.63,56.37,54.22,51.54,49.84,2,20,50
237,266183.4,37.0,17.0,30.321536,59.985831,2.66,99.0,65000.0,238.09,237.23,236.01,235.87,235.38,234.65,233.9,233.08,232.39,231.67,231.56,231.37,231.25,230.94,230.84,229.96,0,30,53
238,185984.0,37.1,5.0,30.375651,59.860486,6.73,84.0,81996.0,193.15,193.8,194.04,195.4,195.25,195.96,195.17,194.01,193.19,192.57,193.23,194.16,194.75,195.67,197.12,197.25,1,16,45
239,307251.0,37.1,14.0,30.316183,59.857003,4.19,76.0,91400.0,16.5,15.88,16.15,15.73,16.16,16.85,17.58,18.39,19.1,19.82,19.92,20.26,20.56,21.32,22.26,23.63,2,18,51
240,291533.0,37.2,5.0,30.322561,59.937486,0.53,17.0,81840.0,189.0,191.61,194.26,196.35,197.05,199.31,199.65,199.61,199.81,200.31,201.36,202.9,203.86,205.53,207.44,209.09,4,34,57
241,190000.0,37.28,5.0,30.387724,60.026051,8.34,50.0,77720.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
