,price_per_square,full_price,rent_per_month,squares,max_floor,latitude,longitude,metro_250m,metro_500m,metro_1km,parkings_1km,rent_per_square_m,distance_to_center,Pushkinsky,Kolpinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,Kronshtadtsky,Kurortny,Petrodvortsovy,population,mean_distr_pps
1296,315287.0,49500000.0,296734.8,157.0,5.0,30.369551,59.931693,0.0,0.0,1.0,0.0,1890.030573248408,6.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1297,189809.0,29800000.0,230849.8,157.0,19.0,30.236304,60.034915,0.0,0.0,0.0,0.0,1470.3808917197453,9.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1298,174937.0,27500000.0,296734.8,157.2,3.0,30.361889,59.900006,0.0,1.0,1.0,0.0,1887.6259541984732,5.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
1299,268826.0,43494300.0,173250.0,157.5,21.0,30.313811,59.966457,0.0,1.0,2.0,83.0,1100.0,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1300,139594.0,22000000.0,337934.8,157.6,2.0,30.345432,59.973577,1.0,1.0,2.0,0.0,2144.256345177665,4.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1301,234623.0,37000000.0,333860.0,157.7,11.0,30.26938,59.850595,1.0,1.0,1.0,0.0,2117.05770450222,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
1302,229874.8,36150800.0,370000.0,157.8,4.0,30.308969,60.000906,0.0,0.0,0.0,67.0,2344.740177439797,3.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1303,72464.0,11500000.0,320860.0,158.7,5.0,30.284526,59.920082,0.0,0.0,0.0,0.0,2021.802142407057,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1304,194996.4,30738920.0,280000.0,158.8,5.0,30.361413,60.042586,0.0,0.0,0.0,52.0,1763.224181360201,7.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1305,149057.0,23700000.0,312664.0,159.0,15.0,30.359041,59.808794,0.0,0.0,0.0,0.0,1966.440251572327,8.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1306,258826.0,41941800.0,398000.0,159.0,6.4,30.314125,59.934159,1.0,1.0,4.0,31.0,2503.14465408805,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1307,120000.0,19104000.0,368685.0,159.2,5.0,30.418779,59.87924,0.0,0.0,0.0,0.0,2315.860552763819,12.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1308,151349.8,24800000.0,190000.0,159.4,15.0,30.447094,60.036452,0.0,0.0,2.0,33.0,1191.969887076537,15.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1309,292241.0,46700000.0,254668.0,159.8,25.0,30.330511,60.028928,0.0,0.0,0.0,0.0,1593.6670838548184,5.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1310,257258.6,40500000.0,192000.0,160.0,3.0,30.362958,59.938531,0.0,2.0,3.0,29.0,1200.0,5.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1311,211308.6,32805000.0,268800.0,160.0,4.0,30.207711,60.030578,0.0,0.0,0.0,26.0,1680.0,12.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1312,176766.8,27580000.0,150000.0,160.0,14.0,30.390105,59.939329,0.0,0.0,0.0,25.0,937.5,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1313,168750.0,27000000.0,308885.0,160.0,20.0,30.433565,59.935205,0.0,0.0,1.0,0.0,1930.53125,13.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1314,213368.2,33080000.0,240750.0,160.5,10.0,30.377582,59.928708,0.0,0.0,2.0,61.0,1500.0,7.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1315,168225.0,27000000.0,308885.0,160.5,12.0,30.433565,59.935205,0.0,0.0,1.0,0.0,1924.5171339563865,13.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1316,168225.0,27000000.0,308885.0,160.5,13.0,30.433565,59.935205,0.0,0.0,1.0,0.0,1924.5171339563865,13.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1317,216347.2,35429999.8,423984.0,160.6,6.0,30.324528,59.928961,0.0,2.0,8.0,24.0,2640.0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1318,297430.8,48741800.0,209950.0,161.5,23.0,30.312185,59.936846,0.0,1.0,3.0,32.0,1300.0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1319,304491.2,54268800.0,299990.0,161.5,24.0,30.290113,59.959332,1.0,2.0,2.0,66.0,1857.5232198142412,2.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1320,206312.0,33422399.0,291800.0,162.0,4.0,30.368985,59.751533,0.0,0.0,0.0,0.0,1801.2345679012346,11.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1321,237038.0,38400000.0,347396.8,162.0,5.0,30.306553,59.970736,0.0,0.0,2.0,0.0,2144.4246913580246,1.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1322,189229.8,29688800.0,202500.0,162.0,6.0,30.3299,59.831272,0.0,0.0,0.0,93.0,1250.0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1323,115433.0,18700000.0,248000.0,162.0,6.0,30.456149,59.865862,0.0,0.0,0.0,0.0,1530.8641975308642,16.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1324,238472.4,38968800.0,324000.0,162.0,9.0,30.264215,60.006017,0.0,0.0,1.0,105.0,2000.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1325,255090.0,43968800.0,291600.0,162.0,20.0,30.260523,59.928834,0.0,0.0,0.0,29.0,1800.0,5.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1326,205172.0,33422400.0,291800.0,162.9,4.0,30.368985,59.751533,0.0,0.0,0.0,0.0,1791.282995702885,11.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1327,293399.0,48000000.0,344396.8,163.6,12.0,30.327582,60.033499,0.0,0.0,1.0,0.0,2105.114914425428,5.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1328,170556.4,26684480.0,574000.0,164.0,5.0,30.371043,59.830558,0.0,1.0,1.0,25.0,3500.0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1329,235407.4,38500000.0,164000.0,164.0,5.0,30.374654,59.930137,0.0,0.0,0.0,67.0,1000.0,6.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1330,231708.0,38000000.0,356800.0,164.0,5.0,30.41126,59.928217,1.0,1.0,1.0,0.0,2175.609756097561,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1331,134147.0,22000000.0,368885.0,164.0,5.0,30.442773,59.885616,0.0,0.0,1.0,0.0,2249.298780487805,14.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1332,241277.6,40208800.0,350000.0,164.0,9.0,30.328175,59.931833,1.0,1.0,5.0,24.0,2134.1463414634145,1.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1333,407295.0,67000000.0,343849.8,164.5,19.0,30.203112,59.930791,0.0,0.0,0.0,0.0,2090.272340425532,12.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1334,151516.0,25000000.0,309348.8,165.0,4.0,30.314521,59.914434,0.0,2.0,6.0,0.0,1874.841212121212,1.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1335,205665.8,33726763.4,200000.0,165.0,5.0,30.243015,60.073876,0.0,0.0,0.0,30.0,1212.121212121212,10.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1336,157546.4,25200000.0,200000.0,165.0,10.4,30.415554,60.036829,0.0,1.0,1.0,59.0,1212.121212121212,12.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
1337,333313.0,55029968.0,314050.0,165.1,1.0,30.245728,59.962048,0.0,0.0,0.0,0.0,1902.1804966686857,7.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1338,250000.0,41362500.0,308934.8,165.45,10.0,30.341533,59.966953,0.0,0.0,2.0,0.0,1867.2396494409188,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1339,362319.0,60000000.0,330386.8,165.6,11.0,30.329451,59.985462,0.0,0.0,0.0,0.0,1995.0893719806763,3.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1340,195676.4,31596340.8,220000.0,166.1,4.0,30.204836,59.834139,0.0,0.0,0.0,21.0,1324.5033112582782,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
1341,57126.0,9500000.0,245560.0,166.3,5.0,30.22883,59.960179,0.0,0.0,1.0,0.0,1476.6085387853277,9.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1342,329339.6,59268800.0,150000.0,167.0,9.0,30.273917,59.913036,0.0,0.0,1.0,30.0,898.2035928143713,4.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1343,188364.0,31456704.0,343849.8,167.0,13.0,30.194928,60.03625,0.0,0.0,0.0,0.0,2058.980838323353,13.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1344,260327.0,43474600.0,363200.0,167.0,13.0,30.379523,60.017063,0.0,0.0,0.0,0.0,2174.8502994011974,8.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
1345,197551.8,32966800.0,167000.0,167.0,7.8,30.259777,60.009049,1.0,1.0,1.0,117.0,1000.0,6.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1346,200000.0,33600000.0,374716.8,168.0,1.0,30.345764,59.908561,0.0,0.0,1.0,0.0,2230.4571428571426,3.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
1347,267430.8,45108800.0,252000.0,168.0,3.0,30.31682,59.893768,1.0,1.0,3.0,77.0,1500.0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1348,267430.8,45108800.0,270000.0,168.0,12.0,30.322066,59.926805,1.0,3.0,8.0,30.0,1607.142857142857,1.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1349,245834.0,41300000.0,214976.0,168.0,17.0,30.481796,60.007636,0.0,0.0,0.0,0.0,1279.6190476190477,19.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1350,59032.0,10000000.0,357000.0,169.4,4.0,30.434949,59.960877,0.0,0.0,0.0,0.0,2107.4380165289253,13.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1351,301457.0,51247541.0,232450.0,170.0,1.0,30.245728,59.962048,0.0,0.0,0.0,0.0,1367.3529411764705,7.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1352,327670.0,55703849.0,232450.0,170.0,3.0,30.245566,59.963066,0.0,0.0,0.0,0.0,1367.3529411764705,7.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1353,230007.6,38316340.8,434999.0,170.0,4.0,30.201315,59.855597,0.0,0.0,0.0,31.0,2558.817647058824,12.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
1354,352942.0,60000000.0,369516.8,170.0,5.0,30.361134,59.940785,1.0,1.0,3.0,0.0,2173.628235294117,5.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1355,295748.8,51668800.0,210000.0,170.0,7.0,30.274698,59.852285,0.0,0.0,1.0,38.0,1235.2941176470588,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
1356,158193.0,26225960.0,500000.0,170.0,10.0,30.384993,59.839104,0.0,0.0,0.0,58.0,2941.176470588235,9.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
1357,318248.6,55508800.0,187000.0,170.0,13.0,30.320009,59.903724,0.0,1.0,4.0,50.0,1100.0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1358,236063.6,39790078.0,85000.0,170.0,5.0,30.232891,59.952074,1.0,1.0,1.0,63.0,500.0,8.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1359,305703.0,52000000.0,309348.8,170.1,14.0,30.31329,59.866468,0.0,0.0,2.0,0.0,1818.6290417401528,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1360,260083.0,44344000.0,316068.8,170.5,5.0,30.318617,59.855927,0.0,1.0,2.0,0.0,1853.7759530791789,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1361,158193.0,26225960.0,427500.0,171.0,9.0,30.387428,59.858349,0.0,0.0,1.0,54.0,2500.0,9.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413983,245996.38888888888
1362,264637.4,45488800.0,180000.0,171.8,12.0,30.322246,59.962697,0.0,0.0,1.0,76.0,1047.7299185098952,1.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1363,218151.0,37500000.0,369516.8,171.9,3.0,30.369012,59.929853,0.0,0.0,1.0,0.0,2149.603257707969,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1364,172675.0,29700000.0,334916.8,172.0,5.0,30.330996,59.957079,0.0,0.0,0.0,0.0,1947.1906976744183,2.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1365,393024.0,67600000.0,316068.8,172.0,5.0,30.340563,59.925628,0.0,0.0,4.0,0.0,1837.6093023255812,3.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1366,202225.0,34305000.0,190000.0,172.0,14.4,30.317961,60.069598,0.0,0.0,0.0,47.0,1104.6511627906978,6.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1367,114886.0,19990000.0,259450.0,174.0,4.0,30.288838,59.985034,0.0,0.0,0.0,0.0,1491.0919540229886,3.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1368,264637.4,45488800.0,104760.0,174.6,6.0,30.317117,59.924722,2.0,5.0,7.0,31.0,600.0,0.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1369,123008.2,21318600.0,250000.0,175.0,3.0,30.456293,59.896878,0.0,0.0,0.0,39.0,1428.571428571429,16.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1370,171429.0,30000000.0,218840.0,175.0,10.0,30.469974,59.911101,0.0,0.0,1.0,0.0,1250.5142857142855,17.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1371,273958.8,46716340.8,280160.0,175.1,20.0,30.199949,59.998247,0.0,1.0,1.0,79.0,1600.0,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1372,269157.6,48832000.0,230000.0,177.5,5.0,30.360739,59.946207,1.0,1.0,3.0,41.0,1295.774647887324,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1373,168265.2,29578600.0,124880.0,178.4,8.0,30.477466,59.947027,0.0,0.0,0.0,28.0,700.0,18.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,366971,222474.55818181817
1374,293953.0,52500000.0,265770.0,178.6,5.0,30.289467,59.95584,0.0,2.0,2.0,0.0,1488.0739081746922,2.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1375,111174.0,19900000.0,314520.0,179.0,5.0,30.343132,60.036488,0.0,0.0,0.0,0.0,1757.0949720670392,6.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1376,237351.0,42818000.0,450000.0,179.0,8.0,30.382343,59.944287,0.0,0.0,0.0,17.0,2513.966480446928,7.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1377,281802.0,49420000.0,449000.0,179.0,15.0,30.331741,59.977012,0.0,0.0,0.0,75.0,2508.3798882681563,2.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1378,135000.0,24165000.0,245770.0,179.0,27.0,30.317961,60.069598,0.0,0.0,0.0,0.0,1373.0167597765362,6.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1379,267858.0,48000000.0,322215.4,179.2,5.0,30.373612,59.936589,0.0,0.0,0.0,0.0,1798.0770089285718,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1380,272519.2,47968800.0,400000.0,179.2,8.0,30.317844,59.907338,1.0,3.0,6.0,53.0,2232.1428571428573,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1381,176792.4,30796200.0,360000.0,180.0,1.0,30.418546,60.032578,1.0,1.0,1.0,61.0,2000.0,12.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
1382,288889.0,52000000.0,232450.0,180.0,2.0,30.257136,60.028474,0.0,0.0,1.0,0.0,1291.388888888889,7.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1383,361112.0,65000000.0,322215.4,180.0,2.0,30.371384,59.936178,0.0,0.0,0.0,0.0,1790.0855555555556,6.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1384,289983.4,51088800.0,180000.0,180.0,3.0,30.321536,59.985831,0.0,0.0,0.0,99.0,1000.0,2.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1385,299163.8,53368800.0,499995.0,180.0,5.0,30.313811,59.966457,0.0,1.0,2.0,83.0,2777.75,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1386,168265.2,29578600.0,306000.0,180.0,5.0,30.474008,59.862352,0.0,1.0,1.0,34.0,1700.0,18.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1387,165877.2,31182565.8,300000.0,180.0,6.0,30.216829,59.937873,0.0,0.0,0.0,60.0,1666.6666666666667,10.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1388,154099.6,26300000.0,180000.0,180.0,14.0,30.438102,59.876337,0.0,1.0,1.0,24.0,1000.0,14.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,547896,218420.79166666666
1389,313588.0,58587500.0,324000.0,180.0,9.0,30.252788,59.909842,0.0,0.0,0.0,27.0,1800.0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335774,239969.54054054053
1390,348714.4,63868800.0,324000.0,180.0,8.6,30.299321,60.001671,0.0,1.0,2.0,74.0,1800.0,3.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1391,258836.0,46370065.8,216120.0,180.1,5.0,30.232891,59.952074,1.0,1.0,1.0,63.0,1200.0,8.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1392,301457.0,54412829.0,249450.0,180.5,1.0,30.245728,59.962048,0.0,0.0,0.0,0.0,1381.994459833795,7.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1393,209940.0,37999000.0,240770.0,181.0,4.0,30.297372,59.919491,0.0,0.0,1.0,0.0,1330.220994475138,1.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1394,329339.6,59268800.0,454000.0,181.6,8.0,30.285325,59.967169,0.0,0.0,2.0,54.0,2500.0,3.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1395,212556.0,38599999.0,237770.0,181.6,16.0,30.273171,59.963539,0.0,0.0,0.0,0.0,1309.3061674008811,4.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115757,288191.65576923074
1396,282253.0,52587500.0,454375.0,181.75,8.0,30.257532,59.984467,0.0,1.0,2.0,91.0,2500.0,6.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1397,164377.0,29900000.0,317012.2,181.9,5.0,30.349348,59.924488,1.0,2.0,5.0,0.0,1742.782847718527,4.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1398,247253.0,45000000.0,339359.8,182.0,9.0,30.173844,59.82921,0.0,0.0,0.0,0.0,1864.6142857142856,16.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
1399,277371.6,51312000.0,180477.0,182.3,16.0,30.354244,59.946752,0.0,0.0,3.0,29.0,990.0,4.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200654,254919.1581632653
1400,258402.8,47312000.0,550000.0,182.5,9.0,30.335191,59.972528,0.0,0.0,0.0,62.0,3013.698630136986,3.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1401,199452.0,38282565.8,182000.0,182.52,8.6,30.216829,59.937873,0.0,0.0,0.0,60.0,997.1509971509972,10.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1402,179311.0,32760000.0,300770.0,182.7,3.0,30.333466,60.039436,0.0,0.0,1.0,0.0,1646.2506841817187,5.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,541590,225573.17423312887
1403,245902.0,45000000.0,231722.0,183.0,1.0,30.31108,59.870849,0.0,0.0,1.0,0.0,1266.24043715847,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1404,239080.8,42091340.8,550000.0,183.0,9.0,30.196428,59.938491,0.0,0.0,0.0,17.0,3005.464480874317,12.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1405,310746.0,58099800.0,350000.0,183.4,6.0,30.294416,59.987353,0.0,0.0,2.0,59.0,1908.3969465648852,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699243,279766.9102439024
1406,220000.0,40458000.0,360895.4,183.9,5.0,30.387724,60.026051,0.0,0.0,0.0,0.0,1962.4545948885263,9.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
1407,206349.0,38174400.0,377050.0,185.0,4.0,30.368985,59.751533,0.0,0.0,0.0,0.0,2038.108108108108,11.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1408,432433.0,80000000.0,231722.0,185.0,6.0,30.315913,59.851562,0.0,0.0,2.0,0.0,1252.5513513513513,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1409,205759.0,38174400.0,377050.0,185.53,4.0,30.368985,59.751533,0.0,0.0,0.0,0.0,2032.2858836845796,11.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1410,139634.0,25930000.0,338015.4,185.7,11.0,30.387329,59.982154,0.0,0.0,0.0,0.0,1820.2229402261717,8.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536794,261699.96749999997
1411,239080.8,42091340.8,223000.0,186.0,4.0,30.186466,59.861593,0.0,0.0,0.0,45.0,1198.9247311827958,14.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
1412,129033.0,24000000.0,231722.0,186.0,5.0,30.304424,59.919982,0.0,0.0,1.0,0.0,1245.8172043010752,1.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1413,341908.6,65211000.0,520000.0,186.0,15.0,30.317844,59.907338,1.0,3.0,6.0,53.0,2795.6989247311826,1.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155981,277500.88611111115
1414,276882.0,51500000.0,321599.8,186.0,17.0,30.173755,59.832593,0.0,0.0,0.0,0.0,1729.031182795699,16.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,431546,282094.2408163265
1415,166000.0,30925800.0,332120.0,186.3,14.0,30.362015,59.807106,0.0,0.0,0.0,0.0,1782.716049382716,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,189180.75698924728
1416,231293.6,43607499.8,530000.0,186.3,22.0,30.232891,59.952074,1.0,1.0,1.0,63.0,2844.873859366613,8.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206680,261970.0192
1417,402577.0,75000000.0,231722.0,186.3,22.0,30.313955,59.851598,0.0,0.0,1.0,0.0,1243.811057434246,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
1418,402577.0,75000000.0,231722.0,186.3,26.0,30.310523,59.874359,0.0,0.0,1.0,0.0,1243.811057434246,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335221,284126.8703125
