WKT	NAME	NAME_EN	NAME_RU	WATERWAY	OSM_TYPE	OSM_ID
"LINESTRING (29.7450418 59.9104776,29.7454817 59.9105045)"				drain	way	"779300833"
"LINESTRING (29.7437695 59.918086,29.7438955 59.9183307)"				drain	way	"779300836"
"LINESTRING (29.7468916 59.9168633,29.7467279 59.916989)"				drain	way	"779300837"
"LINESTRING (29.7457302 59.9169218,29.7433725 59.9171732)"				drain	way	"779300838"
"LINESTRING (29.7469044 59.9169991,29.7467279 59.916989)"				drain	way	"779300839"
"LINESTRING (29.7469044 59.9169991,29.7470525 59.9172565,29.7471517 59.9174858)"				drain	way	"779300840"
"LINESTRING (29.7471517 59.9174858,29.7472617 59.9177096)"				drain	way	"779300841"
"LINESTRING (29.7457302 59.9169218,29.7467279 59.916989)"				drain	way	"779300842"
"LINESTRING (29.7374341 59.9190231,29.7376567 59.9192127)"				drain	way	"779300843"
"LINESTRING (29.7429836 59.9170965,29.7418624 59.9172391,29.7417147 59.9172561,29.7403926 59.9174085,29.7392392 59.9175456,29.7370505 59.9178978,29.7367474 59.9179906)"				drain	way	"779300844"
"LINESTRING (29.7493833 59.9158327,29.7491482 59.9154392)"				drain	way	"779589013"
"LINESTRING (29.7466877 59.9160936,29.7468911 59.9160663)"				drain	way	"779589014"
"LINESTRING (29.7461325 59.9161541,29.7462693 59.9161379)"				drain	way	"779589015"
"LINESTRING (29.7453225 59.916228,29.7457442 59.9161895,29.7461325 59.9161541)"				drain	way	"779589016"
"LINESTRING (29.7462693 59.9161379,29.7466877 59.9160936)"				drain	way	"779589017"
"LINESTRING (29.7453198 59.9139651,29.7464409 59.9138145,29.7469774 59.9148149)"				drain	way	"779589018"
"LINESTRING (29.7475782 59.9147383,29.7476368 59.9148492)"				drain	way	"779589019"
"LINESTRING (29.7469077 59.9137419,29.7470431 59.9137224,29.7478921 59.9136075)"				drain	way	"779589020"
"LINESTRING (29.746913 59.9138804,29.7473931 59.9147625,29.7475782 59.9147383)"				drain	way	"779589021"
"LINESTRING (29.7470082 59.9136552,29.7470431 59.9137224)"				drain	way	"779589022"
"LINESTRING (29.7470331 59.9130389,29.7470082 59.9136552)"				drain	way	"779589023"
"LINESTRING (29.7470431 59.9137224,29.7470927 59.913832,29.7478517 59.914033)"				drain	way	"779589024"
"LINESTRING (29.7480087 59.9139296,29.7480704 59.9139206)"				drain	way	"779589025"
"LINESTRING (29.7481667 59.9141949,29.7482219 59.9141866)"				drain	way	"779589026"
"LINESTRING (29.7489085 59.9143775,29.7489923 59.9144693)"				drain	way	"779589027"
"LINESTRING (29.7491482 59.9154392,29.7487543 59.9155003)"				drain	way	"779589028"
"LINESTRING (29.75022 59.9141069,29.7489923 59.9144693,29.7488682 59.9145049,29.7488735 59.914556,29.7487125 59.9146522)"				drain	way	"779589029"
"LINESTRING (29.7519078 59.9134818,29.7520593 59.9134389,29.7520952 59.9134045)"				drain	way	"779589030"
"LINESTRING (29.745824 59.915229,29.7462693 59.9161379)"				drain	way	"779589383"
"LINESTRING (29.7456684 59.9152479,29.7461325 59.9161541)"				drain	way	"779589384"
"LINESTRING (29.7457273 59.9149782,29.7469774 59.9148149)"				drain	way	"779589385"
"LINESTRING (29.7416425 59.917032,29.7417147 59.9172561)"				drain	way	"779591024"
"LINESTRING (29.7416095 59.9169453,29.7416425 59.917032)"				drain	way	"779591025"
"LINESTRING (29.7393001 59.9146166,29.7394959 59.9148493,29.7396005 59.9150173,29.7396791 59.9152302,29.7396936 59.9154366,29.7396788 59.9156208,29.7396282 59.915819,29.7395925 59.9160324,29.739628 59.9162465,29.7398044 59.9165124,29.7399761 59.9166872,29.740086 59.9167759,29.7401987 59.9168338,29.7404481 59.9169117,29.7407002 59.9169548,29.7410302 59.9169816,29.7413225 59.9169655,29.7416095 59.9169453)"				drain	way	"779591026"
"LINESTRING (29.7419976 59.9168956,29.7416095 59.9169453)"				drain	way	"779591027"
"LINESTRING (29.7451917 59.9151272,29.7457442 59.9161895)"				drain	way	"779591028"
"LINESTRING (29.7509966 59.9075779,29.752129 59.9102198)"				drain	way	"779593185"
"LINESTRING (29.7521507 59.9102709,29.752202 59.9103819)"				drain	way	"779593186"
"LINESTRING (29.752129 59.9102198,29.7521507 59.9102709)"				drain	way	"779593187"
"LINESTRING (29.7522238 59.9104445,29.7524046 59.910925,29.7524276 59.910984)"				drain	way	"779593188"
"LINESTRING (29.752202 59.9103819,29.7522238 59.9104445)"				drain	way	"779593189"
"LINESTRING (29.7509408 59.9074464,29.7509966 59.9075779)"				drain	way	"779593190"
"LINESTRING (29.7357577 59.9152546,29.7355807 59.9151241)"				drain	way	"779593191"
"LINESTRING (29.7354439 59.9155127,29.7352159 59.9153581)"				drain	way	"779593192"
"LINESTRING (29.7435945 59.9125931,29.742498 59.9121882)"				drain	way	"779597326"
"LINESTRING (29.7437322 59.912644,29.7427422 59.9127765)"				drain	way	"779597327"
"LINESTRING (29.7435945 59.9125931,29.7427081 59.9127145)"				drain	way	"779597328"
"LINESTRING (29.7347494 59.9099127,29.7311215 59.910399)"				drain	way	"779597713"
"LINESTRING (29.7524276 59.910984,29.7521548 59.9110092)"				drain	way	"779599459"
"LINESTRING (30.4853441 59.9083859,30.4853319 59.9084603,30.4852993 59.908551,30.4852465 59.9086071,30.4851245 59.9086631,30.4850331 59.9086866,30.4848989 59.9086896,30.4848318 59.9086896,30.4847098 59.9086672,30.4846753 59.9086427)"				drain	way	"780204427"
"LINESTRING (30.4846289 59.9086012,30.4846082 59.9085826,30.4845858 59.9085255)"				drain	way	"780204428"
"LINESTRING (30.4846753 59.9086427,30.4846289 59.9086012)"				drain	way	"780204429"
"LINESTRING (30.4848318 59.9086896,30.4848725 59.9087864,30.4849253 59.90887,30.4849721 59.9089607,30.4850098 59.909016)"				drain	way	"780204430"
"LINESTRING (30.4850505 59.9090755,30.4850737 59.9091095)"				drain	way	"780204431"
"LINESTRING (30.4850098 59.909016,30.4850505 59.9090755)"				drain	way	"780204432"
"LINESTRING (29.7511379 59.9137194,29.75185 59.9134997)"				drain	way	"781335237"
"LINESTRING (29.7501922 59.9140046,29.7489085 59.9143775,29.7487795 59.9143562)"				drain	way	"781335238"
"LINESTRING (29.75185 59.9134997,29.7519078 59.9134818)"				drain	way	"781335239"
"LINESTRING (29.7385365 59.9110392,29.7386183 59.9110607)"				drain	way	"781339852"
"LINESTRING (29.7382012 59.9109491,29.7385365 59.9110392)"				drain	way	"781339853"
"LINESTRING (29.7390649 59.9106223,29.7391125 59.9106462)"				drain	way	"781339854"
"LINESTRING (29.740509 59.9104209,29.7404621 59.9104289,29.740176 59.9104165,29.7398513 59.910432,29.7393814 59.9105026,29.7390649 59.9106223,29.7389469 59.9106949,29.7385365 59.9110392)"				drain	way	"781339855"
"LINESTRING (29.7386183 59.9110607,29.7386947 59.9110449,29.7387886 59.9110324,29.7389415 59.9110203,29.7390783 59.9110136,29.7392097 59.9110163)"				drain	way	"781339856"
"LINESTRING (29.7396496 59.910508,29.7394309 59.9105418,29.7391125 59.9106462,29.7392392 59.9107084,29.7392741 59.9107447,29.7392982 59.9107891,29.7392821 59.9108186,29.7392499 59.9108657,29.7392312 59.9109168,29.7392097 59.9110163,29.7393143 59.9110472,29.7394431 59.9110889,29.7395933 59.9111346,29.7397113 59.9111817,29.7397651 59.9112304)"				drain	way	"781339857"
"LINESTRING (29.7434811 59.9141147,29.7434825 59.9141211)"				drain	way	"781339858"
"LINESTRING (29.7435149 59.9141162,29.7434825 59.9141211)"				drain	way	"781339859"
"LINESTRING (29.7448129 59.9139356,29.7435867 59.9141069)"				drain	way	"781339860"
"LINESTRING (29.7435409 59.9140867,29.7435149 59.9141162)"				drain	way	"781339861"
"LINESTRING (29.7434583 59.9140717,29.7434811 59.9141147)"				drain	way	"781339862"
"LINESTRING (29.7443971 59.9130441,29.7435409 59.9140867)"				drain	way	"781339863"
"LINESTRING (29.7447726 59.9132243,29.7457544 59.9138092)"				drain	way	"781339864"
"LINESTRING (29.7445183 59.9145806,29.7446313 59.9146264)"				drain	way	"781339865"
"LINESTRING (29.7443421 59.9145092,29.7445183 59.9145806)"				drain	way	"781339866"
"LINESTRING (29.7442202 59.9144598,29.7443421 59.9145092)"				drain	way	"781339867"
"LINESTRING (29.7435603 59.9141924,29.7442202 59.9144598)"				drain	way	"781339868"
"LINESTRING (29.7444092 59.9142811,29.7443421 59.9145092)"				drain	way	"781339869"
"LINESTRING (29.7441718 59.914265,29.7442202 59.9144598)"				drain	way	"781339870"
"LINESTRING (29.7448209 59.9145211,29.7446313 59.9146264)"				drain	way	"781339871"
"LINESTRING (29.7446318 59.914468,29.7445183 59.9145806)"				drain	way	"781339872"
"LINESTRING (29.7448598 59.9146394,29.7448114 59.9146994)"				drain	way	"781339873"
"LINESTRING (29.7451696 59.9147719,29.7451213 59.914825)"				drain	way	"781339874"
"LINESTRING (29.7451596 59.9150637,29.7451917 59.9151272)"				drain	way	"781339875"
"LINESTRING (29.7451213 59.914825,29.7450301 59.9148794)"				drain	way	"781339876"
"LINESTRING (29.7448035 59.9147793,29.744835 59.9147951)"				drain	way	"781339877"
"LINESTRING (29.7445688 59.9146784,29.7448035 59.9147793)"				drain	way	"781339878"
"LINESTRING (29.7435603 59.9141924,29.7441396 59.9152021)"				drain	way	"781339879"
"LINESTRING (29.7446313 59.9146264,29.7448114 59.9146994,29.7449686 59.9147631,29.7451213 59.914825)"				drain	way	"781339880"
"LINESTRING (29.7452981 59.9141679,29.7453829 59.9143242,29.7454524 59.9143432,29.7455325 59.9143784,29.7455695 59.9144242,29.7455798 59.9144646,29.7455579 59.9145021,29.7455092 59.9145397,29.7457273 59.9149782)"				drain	way	"781339881"
"LINESTRING (29.7450945 59.9141964,29.7451696 59.9143551,29.7451213 59.9143927,29.7450998 59.9144304,29.7451106 59.9144707,29.7451481 59.9145164,29.7452286 59.9145514,29.7452983 59.9145702,29.7455263 59.9150126,29.7453681 59.9150354)"				drain	way	"781339882"
"LINESTRING (29.7441396 59.9152021,29.7451596 59.9150637,29.7453681 59.9150354)"				drain	way	"781339883"
"LINESTRING (29.745588 59.9150744,29.7451917 59.9151272)"				drain	way	"781339884"
"LINESTRING (29.744835 59.9147951,29.7450301 59.9148794,29.7453681 59.9150354)"				drain	way	"781339885"
"LINESTRING (29.7442201 59.9152626,29.7451917 59.9151272)"				drain	way	"781339886"
"LINESTRING (29.7469774 59.9148149,29.7470408 59.9149361)"				drain	way	"781339887"
"LINESTRING (29.7458661 59.9090128,29.7459205 59.9091104)"				drain	way	"781626060"
"LINESTRING (29.7483701 59.9017785,29.7484969 59.9017836)"				drain	way	"783551759"
"LINESTRING (29.7472429 59.9018441,29.7482447 59.9017755,29.7483701 59.9017785)"				drain	way	"783551760"
"LINESTRING (29.7458589 59.8962206,29.7463953 59.8974414)"				drain	way	"783551761"
"LINESTRING (29.745832 59.8961553,29.7458589 59.8962206)"				drain	way	"783551762"
"LINESTRING (29.7464329 59.8975275,29.7477472 59.9005555,29.7480838 59.9013431)"				drain	way	"783551763"
"LINESTRING (29.7463953 59.8974414,29.7464329 59.8975275)"				drain	way	"783551764"
"LINESTRING (29.7480838 59.9013431,29.7482897 59.9013216)"				drain	way	"783551765"
"LINESTRING (29.748179 59.9015805,29.7480838 59.9013431)"				drain	way	"783551766"
"LINESTRING (29.7456309 59.895671,29.745832 59.8961553)"				drain	way	"783551767"
"LINESTRING (30.4958045 59.6538942,30.4992914 59.6536394,30.5037239864674 59.6536447845803)"				drain	way	"785574309"
"LINESTRING (30.485301 59.6534389,30.4873288 59.654008,30.49456 59.6539809,30.4953003 59.6539159)"				drain	way	"785574310"
"LINESTRING (30.4822326 59.6525228,30.4760206 59.6507502)"				drain	way	"785574323"
"LINESTRING (30.4244497 59.6717918,30.4245865 59.6718622,30.4245704 59.6719205,30.4246241 59.6719774,30.4246348 59.672041,30.4246885 59.6720884,30.4248038 59.6721358,30.424903 59.6721385,30.425292 59.6721013)"				river	way	"785871754"
"LINESTRING (30.4617244 59.6803348,30.4616748 59.6808047,30.4615259 59.6810342,30.4615018 59.6810711,30.4615105 59.6811006,30.4612832 59.6814384,30.461261 59.6814814,30.4612664 59.6816148,30.4611859 59.6817644)"				stream	way	"788071492"
"LINESTRING (30.4627503 59.679316,30.462678 59.679345)"				stream	way	"788071493"
"LINESTRING (30.4630763 59.6789513,30.4629166 59.6789456,30.4628456 59.6789368,30.4627503 59.6789463,30.4626873 59.678953,30.4626632 59.6789652,30.4626337 59.6790255,30.4626028 59.6791555,30.462639 59.6792137,30.4627054 59.6792638)"				stream	way	"788071494"
"LINESTRING (30.4741377 59.8195294,30.4740626 59.8177267,30.4739767 59.8176134,30.4738683 59.8175533)"				drain	way	"789984586"
"LINESTRING (30.3606266 59.6914206,30.3594085 59.6908007,30.3571612 59.689669)"				drain	way	"790562747"
"LINESTRING (30.388999 59.6833279,30.3888702 59.6838356,30.3885189 59.6843013,30.3886712 59.6845167)"				drain	way	"790562781"
"LINESTRING (30.3897688 59.684545,30.3924027 59.6843704,30.392577 59.6843663,30.3926843 59.6843798,30.3927648 59.6844164,30.3928372 59.6844719,30.3929391 59.6846113)"				drain	way	"790562803"
"LINESTRING (30.3827038 59.6847995,30.3827454 59.6848327,30.3828701 59.684872,30.3829828 59.6848896,30.3839028 59.6848361,30.3876445 59.6845829,30.3886712 59.6845167,30.3925757 59.6842648)"				drain	way	"790562804"
"LINESTRING (30.3927045 59.6842566,30.3928708 59.6842519,30.3929619 59.684256,30.3930572 59.6842939,30.3934474 59.6850859)"				drain	way	"790562805"
"LINESTRING (30.3897649 59.6822992,30.3909545 59.6819009,30.3912885 59.68181,30.3914649 59.6817588,30.3916338 59.6817399,30.3918328 59.6817512,30.3928199 59.6818251,30.3931464 59.6818555,30.3934429 59.6818649,30.3936569 59.6818441,30.3938971 59.6818005,30.3970124 59.6813268,30.3972376 59.6812946,30.3973333 59.6812513,30.3997851 59.6799181,30.399849 59.6798707,30.4000119 59.6798246)"	Тызьва			river	way	"790562807"
"LINESTRING (30.3896191 59.6823485,30.3897649 59.6822992)"	Тызьва			river	way	"790562808"
"LINESTRING (30.4622186 59.8707169,30.458698 59.8721336,30.4539966 59.8768263)"	Нева	Neva	Нева	river	way	"791651475"
"LINESTRING (30.3276569 59.696771,30.3269675 59.6971093,30.325554 59.6978036,30.3264955 59.6985506)"				drain	way	"792380776"
"LINESTRING (30.3271611 59.6861565,30.3272653 59.6873867,30.3274584 59.6882883,30.3276139 59.6886795,30.3278205 59.6888392,30.3280914 59.6889543,30.3283113 59.6889908,30.3295854 59.68911,30.3297463 59.689156,30.3303954 59.6895743,30.331133 59.6902552)"				drain	way	"792380827"
"LINESTRING (30.4400361 59.6718988,30.4399797 59.6719611)"				stream	way	"792393910"
"LINESTRING (30.4386789 59.6711119,30.4388881 59.6711823,30.4390222 59.6711607,30.4391965 59.6711539,30.4394057 59.6712284,30.4396015 59.6713286,30.4396418 59.671418,30.4396284 59.6714627,30.439564 59.671483,30.4395103 59.6715128,30.4394942 59.6715995,30.4394728 59.6716618,30.4393306 59.6717309,30.4394916 59.6717891,30.4398698 59.6718785,30.4400361 59.6718988)"				stream	way	"792393911"
"LINESTRING (30.4413705 59.6747354,30.4414442 59.6749474,30.441412 59.6751248,30.4413074 59.675244,30.4411706 59.6755067,30.4410097 59.6760172,30.4408488 59.6763653,30.4407978 59.6765833,30.4406717 59.6767038,30.4405993 59.6768243,30.4404697 59.6771326)"				stream	way	"792393912"
"LINESTRING (30.4413369 59.6746291,30.4413705 59.6747354)"				stream	way	"792393913"
"LINESTRING (30.4399797 59.6719611,30.4398805 59.6720424,30.440028 59.6720884,30.4401433 59.6721805,30.4401594 59.6723512,30.4402319 59.6724162,30.4406288 59.6726329,30.440881 59.6729471,30.440948 59.673073,30.4410768 59.673222,30.4412109 59.6733073,30.4414308 59.6733778,30.4415488 59.6734577,30.4416051 59.6735619,30.4415461 59.6737488,30.441227 59.6742906,30.4412484 59.6744449,30.4413369 59.6746291)"				stream	way	"792393914"
"LINESTRING (30.422949 59.6716489,30.4231542 59.6715582,30.4231904 59.6715033,30.4232655 59.6714573,30.4232924 59.6714173,30.4233688 59.6713835,30.4233943 59.6713496,30.4234372 59.6713449,30.4235369 59.6713364)"				stream	way	"793232688"
"LINESTRING (30.408099 59.6664443,30.4082505 59.6663907,30.4083578 59.6663982,30.4085603 59.6663968,30.4086354 59.6663772,30.4086716 59.6663427,30.4087561 59.6663101,30.4088248 59.6662193)"				river	way	"793232691"
"LINESTRING (30.4019728 59.6667599,30.4022303 59.6667843,30.4025575 59.6668886,30.4027292 59.6669685,30.4028445 59.6669888,30.402925 59.6670254,30.4030913 59.6670565,30.4031825 59.6671039,30.4033461 59.6672326)"				river	way	"793232693"
"LINESTRING (30.4004198 59.6671229,30.4005298 59.667024,30.4006425 59.6669671,30.4007068 59.666917,30.4007551 59.6668208)"				river	way	"793232696"
"LINESTRING (30.4104965 59.6665069,30.4104969 59.6666109,30.4105559 59.6666894,30.4107437 59.6667802,30.4111326 59.6669834,30.411315 59.6670078,30.4115295 59.6670159,30.4118434 59.6670796,30.411956 59.6670904)"				river	way	"793232699"
"LINESTRING (30.396617 59.6918945,30.3967861 59.6918953)"	Тярлевский ручей			stream	way	"794328086"
"LINESTRING (30.3965546 59.6918923,30.396617 59.6918945)"	Тярлевский ручей			stream	way	"794328087"
"LINESTRING (30.4108036 59.6931992,30.4109663 59.6931904)"	Тярлевский ручей			stream	way	"794328099"
"LINESTRING (30.406527 59.6927542,30.4069827 59.6927561,30.407144 59.6928684,30.407314 59.692957,30.4075967 59.6929828,30.4080225 59.6929787,30.4082627 59.6929168,30.408491 59.6929251,30.4088 59.693003,30.4092561 59.6930709,30.4095476 59.6931552,30.4102853 59.6932159,30.4108036 59.6931992)"	Тярлевский ручей			stream	way	"794328100"
"LINESTRING (30.4045021 59.6641075,30.4055724 59.6601353)"				drain	way	"794725479"
"LINESTRING (30.4047114 59.6641183,30.4057055 59.6604034)"				drain	way	"794725480"
"LINESTRING (30.409019 59.6618992,30.4091504 59.6619819)"				drain	way	"794725481"
"LINESTRING (30.4175135 59.6660026,30.4176383 59.665983)"				drain	way	"794725482"
"LINESTRING (30.4207939 59.6660704,30.4211855 59.6661232)"				drain	way	"794725483"
"LINESTRING (30.4176383 59.665983,30.417999 59.6659309,30.4188949 59.6659796,30.4200214 59.6660108,30.4202682 59.6660595,30.4207939 59.6660704)"				drain	way	"794725484"
"LINESTRING (30.4091504 59.6619819,30.4094803 59.6621702,30.410167 59.662708,30.4100355 59.6633461,30.4101589 59.6636198,30.4104593 59.6639097,30.4115349 59.6639476,30.4116717 59.6640032,30.4118729 59.6642551,30.4127848 59.6645572,30.4130959 59.6645843,30.4134661 59.6646792,30.4136002 59.6649555,30.415408 59.6655556,30.4155904 59.6655475,30.4158586 59.6657236,30.4162529 59.6657656,30.4164273 59.6659837,30.4168752 59.6660921,30.4175135 59.6660026)"				drain	way	"794725485"
"LINESTRING (30.405795 59.6601095,30.4058862 59.6601285,30.4059774 59.6601813,30.4072756 59.6610132,30.4082572 59.6613871,30.409019 59.6618992)"				drain	way	"794725486"
"LINESTRING (30.4019862 59.6586896,30.4051673 59.6598805)"				drain	way	"794725487"
"LINESTRING (30.4061678 59.6572141,30.4053739 59.6599727,30.4055536 59.660054)"				drain	way	"794725523"
"LINESTRING (30.4211855 59.6661232,30.4213786 59.6660812,30.4216173 59.6659959,30.4219151 59.6659281,30.4220787 59.6659187,30.4223791 59.6659498,30.4225776 59.6659227,30.4227372 59.6658821,30.4228297 59.6658875,30.4229946 59.6658536)"				stream	way	"794725536"
"LINESTRING (30.406782 59.656813,30.4063153 59.6590026,30.4059774 59.6601813)"				drain	way	"794750468"
"LINESTRING (30.4055536 59.660054,30.405795 59.6601095)"				drain	way	"794750469"
"LINESTRING (30.6026396 59.7991407,30.602527 59.7992102,30.6024921 59.7992837,30.6023821 59.7993464,30.6020898 59.7995448,30.6017505 59.7998288,30.6016293 59.7999283)"				stream	way	"795316526"
