X	Y	POWER	OSM_TYPE	OSM_ID
30.5476219	59.7286115	tower	node	"1681379578"
30.5479141	59.7318685	tower	node	"1681379580"
30.5480106	59.7332962	tower	node	"1681379582"
30.5526238	59.7375464	tower	node	"1681379586"
30.5547436	59.729533	tower	node	"1681379591"
30.5522808	59.7306463	tower	node	"1681379592"
30.5527204	59.739516	tower	node	"1681379594"
30.4809232	59.7497695	tower	node	"1681576472"
30.4838495	59.749818	tower	node	"1681576494"
30.4889379	59.7510219	tower	node	"1681576503"
30.4324075	59.7340374	tower	node	"1682910929"
30.44216	59.7371682	tower	node	"1682910931"
30.4451749	59.7381682	tower	node	"1682910932"
30.4648112	59.7447231	tower	node	"1682910937"
30.4684886	59.7459115	tower	node	"1682910945"
30.47587	59.7482858	tower	node	"1682910960"
30.4578725	59.7423772	tower	node	"1682910969"
30.4612198	59.7434451	tower	node	"1682910970"
30.4780962	59.7489532	tower	node	"1682910976"
30.4672977	59.765359	tower	node	"1682910977"
30.472182	59.74711	tower	node	"1682910978"
30.4390649	59.7361731	tower	node	"1682910980"
30.4348014	59.7209032	tower	node	"1682930778"
30.4334541	59.7222925	tower	node	"1683114823"
30.5086397	59.9526092	tower	node	"1684407933"
30.5019101	59.9592535	tower	node	"1684407967"
30.5041954	59.9570081	tower	node	"1684408031"
30.4980654	59.9638333	tower	node	"1684408075"
30.4996305	59.9615114	tower	node	"1684408094"
30.5064953	59.9546743	tower	node	"1684408105"
30.4753259	59.9331879	tower	node	"1684440962"
30.4823198	59.9314282	tower	node	"1684440966"
30.4752161	59.932797	tower	node	"1684440971"
30.4783565	59.9320932	tower	node	"1684440974"
30.4921134	59.9298934	tower	node	"1684440979"
30.4786068	59.9324242	tower	node	"1684440999"
30.4752653	59.9329812	tower	node	"1684441000"
30.48254	59.9317427	tower	node	"1684441004"
30.4784652	59.9322555	tower	node	"1684441006"
30.4922421	59.9300521	tower	node	"1684441010"
30.4920705	59.9297052	tower	node	"1684441013"
30.4824295	59.9315948	tower	node	"1684441016"
30.4751246	59.9326217	tower	node	"1684441020"
30.4754085	59.9334653	tower	node	"1684441023"
30.4858843	59.9314011	tower	node	"1684441033"
30.4750553	59.9324118	tower	node	"1684441034"
30.4941465	59.9297376	tower	node	"1684465735"
30.4979474	59.9290977	tower	node	"1684465738"
30.4939265	59.9293882	tower	node	"1684465742"
30.4940446	59.9295601	tower	node	"1684465751"
30.4900483	59.930052	tower	node	"1684465769"
30.5007611	59.9283142	tower	node	"1684465773"
30.4801171	59.932403	tower	node	"1684465779"
30.4978562	59.9288707	tower	node	"1684465782"
30.4902522	59.9303907	tower	node	"1684465798"
30.4803952	59.9319338	tower	node	"1684465802"
30.4901315	59.9302617	tower	node	"1684465806"
30.4843317	59.931418	tower	node	"1684465827"
30.4891042	59.9300534	tower	node	"1684465833"
30.4804786	59.9314765	tower	node	"1684465848"
30.4805124	59.932094	tower	node	"1684465855"
30.4802834	59.9317699	tower	node	"1684465869"
30.4841854	59.9312799	tower	node	"1684465874"
30.497622	59.928547	tower	node	"1684465887"
30.1691087	59.8059604	tower	node	"1684684191"
30.3900625	59.8096435	tower	node	"1684858601"
30.3903287	59.8097499	tower	node	"1684858602"
30.3902006	59.8096955	tower	node	"1687033037"
29.7585385	59.8898438	tower	node	"1687103489"
30.3684258	60.0588647	tower	node	"1687825246"
30.3632386	60.0595947	tower	node	"1687825262"
30.3714429	60.0696311	tower	node	"1687825275"
30.0002269	60.1465961	tower	node	"1687874796"
29.9998881	60.1467629	tower	node	"1687874810"
30.0007868	60.1479578	tower	node	"1687874814"
30.0012994	60.1479781	tower	node	"1687874817"
29.995447	60.1489673	tower	node	"1687874823"
29.9747989	60.1616949	tower	node	"1687874906"
29.9748713	60.1618392	tower	node	"1687874911"
29.8094899	59.9001134	tower	node	"1710145782"
29.8108371	59.9001679	tower	node	"1710145783"
30.5443534	59.8280571	tower	node	"1721665810"
30.5456153	59.8275451	tower	node	"1721665857"
30.5472614	59.8248556	tower	node	"1721665914"
30.5480266	59.8216534	tower	node	"1721665927"
30.4629407	59.9622326	tower	node	"1723161154"
30.4675085	59.9630782	tower	node	"1723161156"
30.4830493	59.9653242	tower	node	"1723161157"
30.4846989	59.9654483	tower	node	"1723161158"
30.4544759	59.9561763	tower	node	"1727372092"
30.3872009	59.811697	tower	node	"1728715079"
30.3871956	59.8113892	tower	node	"1728715082"
30.3858727	59.8120333	tower	node	"1728715085"
30.1265622	59.8512908	tower	node	"1730036481"
30.1257825	59.8518493	tower	node	"1731399325"
30.5181611	59.8645737	tower	node	"1731532881"
30.5082368	59.8762884	tower	node	"1732689239"
30.5133468	59.8703333	tower	node	"1732689243"
30.5050332	59.870447	tower	node	"1732689246"
30.5162194	59.8668987	tower	node	"1732689248"
30.5043828	59.8698977	tower	node	"1732689254"
30.5172582	59.8659954	tower	node	"1732689257"
30.508497	59.8761242	tower	node	"1732689268"
30.5046939	59.8706678	tower	node	"1732689277"
30.5146797	59.8687325	tower	node	"1732689278"
30.4982914	59.8676398	tower	node	"1732689292"
30.5015449	59.8688462	tower	node	"1732689302"
30.5099454	59.874572	tower	node	"1732689305"
30.5120835	59.8718506	tower	node	"1732689312"
30.0930915	59.7217328	tower	node	"1732796942"
30.0928045	59.7275591	tower	node	"1732796944"
30.0927187	59.7264612	tower	node	"1732796946"
30.0936145	59.7283082	tower	node	"1732796968"
30.0951005	59.7292276	tower	node	"1732796969"
30.0925183	59.7235017	tower	node	"1732796971"
30.092606	59.7249737	tower	node	"1732796972"
30.104309	59.7139747	tower	node	"1732796979"
30.0940901	59.7185735	tower	node	"1732797005"
30.0323771	59.8381346	tower	node	"1732832934"
30.0395111	59.838059	tower	node	"1732832943"
30.0601376	59.8422292	tower	node	"1732832947"
30.0574026	59.8415601	tower	node	"1732832949"
30.0629225	59.8429154	tower	node	"1732832965"
30.0487286	59.839416	tower	node	"1732832971"
30.0359657	59.8381009	tower	node	"1732832974"
30.0658675	59.8436684	tower	node	"1732832983"
30.0521779	59.840266	tower	node	"1732832988"
29.797269	59.8720169	tower	node	"1732841953"
29.8002398	59.8702225	tower	node	"1732841987"
29.7726397	59.8867127	tower	node	"1732852966"
29.7626948	59.89168	tower	node	"1732852967"
29.7818379	59.8812537	tower	node	"1732852971"
29.7639344	59.8923434	tower	node	"1732852972"
29.7757033	59.8849251	tower	node	"1732852973"
29.7847566	59.8795038	tower	node	"1732852974"
29.7788002	59.8830409	tower	node	"1732852976"
29.764094	59.8925689	tower	node	"1732905887"
29.7679563	59.890178	tower	node	"1732905888"
29.7664082	59.8904026	tower	node	"1732905891"
29.7663656	59.8907162	tower	node	"1732905895"
29.7618298	59.8922389	tower	node	"1732905896"
30.0538764	59.8170416	tower	node	"1733838612"
30.245286	59.6864797	tower	node	"1733910347"
30.2560899	59.6970944	tower	node	"1733910490"
30.2369737	59.8638184	tower	node	"1750229672"
30.2342217	59.8639147	tower	node	"1750229673"
30.2305245	59.8639174	tower	node	"1750229675"
30.2382168	59.8646759	tower	node	"1750229698"
29.6703704	59.9144839	tower	node	"1762125939"
29.662598	59.9198495	tower	node	"1762133436"
29.6688668	59.9199675	tower	node	"1762133465"
29.6701167	59.9209085	tower	node	"1762133481"
29.665528	59.919901	tower	node	"1762133483"
29.663765	59.9203422	tower	node	"1762133485"
29.6652589	59.9203162	tower	node	"1762134442"
29.7294688	59.9183506	tower	node	"1762787663"
29.7314524	59.9178357	tower	node	"1762787875"
29.7331841	59.9139131	tower	node	"1762787885"
29.7331569	59.9156937	tower	node	"1762787901"
29.7331072	59.9174035	tower	node	"1762788009"
30.4100242	59.7456693	tower	node	"1763038194"
30.4085436	59.7444638	tower	node	"1763038200"
30.4515884	59.7384151	tower	node	"1763038256"
30.1306655	59.8132259	tower	node	"1763157996"
30.151477	59.7900739	tower	node	"1763158016"
30.1520899	59.8020163	tower	node	"1763158019"
30.1552218	59.7857515	tower	node	"1763158184"
30.1290722	59.81212	tower	node	"1763158217"
30.1546886	59.7880673	tower	node	"1763158311"
30.151949	59.801014	tower	node	"1763158349"
30.4411052	60.0135991	tower	node	"1768175380"
29.7539164	59.8814045	tower	node	"1786928435"
29.9015776	59.8595723	tower	node	"1786928453"
29.7656944	59.8905568	tower	node	"1786928462"
29.7679312	59.889105	tower	node	"1786928469"
29.8917288	59.8612081	tower	node	"1786928498"
29.8785396	59.8633877	tower	node	"1786928517"
29.7696404	59.8884425	tower	node	"1786928518"
29.7549662	59.8854466	tower	node	"1786928528"
29.7615294	59.8924054	tower	node	"1786928529"
29.7547666	59.8839205	tower	node	"1786928530"
29.8674674	59.8644925	tower	node	"1786928535"
29.761055	59.8904676	tower	node	"1786928550"
29.9056368	59.8589029	tower	node	"1786928551"
29.7744406	59.8757957	tower	node	"1786928573"
29.8748927	59.8637396	tower	node	"1786928583"
29.9917298	60.0105874	tower	node	"1791815425"
29.994335	60.0139114	tower	node	"1791815432"
29.9882068	60.0162436	tower	node	"1791815438"
29.9886494	60.0174675	tower	node	"1791815439"
29.9907621	60.017558	tower	node	"1791815447"
29.9896857	60.0177596	tower	node	"1791815450"
29.9899861	60.0184083	tower	node	"1791815459"
29.9798146	60.02535	tower	node	"1791815472"
29.9705451	60.037722	tower	node	"1791815533"
29.9691914	60.0378947	tower	node	"1791815546"
30.7495426	59.754327	tower	node	"1797777780"
30.749746	59.75459	tower	node	"1797777783"
30.7558929	59.7545904	tower	node	"1797777784"
30.7497857	59.754745	tower	node	"1797777786"
30.7561596	59.7549047	tower	node	"1797777789"
30.7560652	59.7550452	tower	node	"1797777792"
30.7429953	59.755332	tower	node	"1797777796"
30.7432607	59.7555753	tower	node	"1797777799"
30.743439	59.7557159	tower	node	"1797777803"
30.7272411	59.7637578	tower	node	"1797777895"
30.7275919	59.7639967	tower	node	"1797777898"
30.7387566	59.7518824	tower	node	"1797782001"
30.7420628	59.7524861	tower	node	"1797782002"
30.745499	59.753072	tower	node	"1797782003"
30.7487521	59.7536579	tower	node	"1797782004"
30.752395	59.7542973	tower	node	"1797782005"
30.7466214	59.7554203	tower	node	"1797782006"
30.4409398	59.8623957	tower	node	"1832494639"
30.4308316	59.825525	tower	node	"1833055709"
30.6935189	59.7715046	tower	node	"1837259700"
30.6935692	59.7717845	tower	node	"1837259703"
30.6935488	59.7719302	tower	node	"1837259707"
30.6554945	59.7724054	tower	node	"1837259724"
30.6555774	59.7726621	tower	node	"1837259730"
30.6556951	59.7728274	tower	node	"1837259732"
30.6536613	59.7733359	tower	node	"1837259735"
30.6538646	59.7734903	tower	node	"1837259736"
30.4947882	59.8849969	tower	node	"1837616397"
30.4750521	59.9843576	tower	node	"1837806897"
30.2195138	59.9105766	tower	node	"1838328739"
30.5716562	59.7776517	tower	node	"1838969186"
30.5707151	59.7778547	tower	node	"1838969191"
30.5691484	59.7789996	tower	node	"1838969195"
30.5695993	59.7791364	tower	node	"1838969198"
30.5706843	59.7792434	tower	node	"1838969200"
30.5685798	59.7793831	tower	node	"1838969203"
30.5706238	59.7797339	tower	node	"1838969205"
30.5686722	59.7797806	tower	node	"1838969213"
30.6319582	59.7622149	tower	node	"1839135625"
30.632364	59.762353	tower	node	"1839135628"
30.6276796	59.7639843	tower	node	"1839135630"
30.6276697	59.7641996	tower	node	"1839135633"
30.6241354	59.7654736	tower	node	"1839135637"
30.6167637	59.7663229	tower	node	"1839135695"
30.6166061	59.766712	tower	node	"1839135714"
30.6170153	59.7667962	tower	node	"1839135729"
30.589176	59.7668812	tower	node	"1839135730"
30.6159791	59.7669679	tower	node	"1839135741"
30.6205216	59.7669782	tower	node	"1839135743"
30.6194756	59.7673781	tower	node	"1839135769"
30.6177643	59.7673915	tower	node	"1839135770"
30.611028	59.7674444	tower	node	"1839135772"
30.615206	59.7675702	tower	node	"1839135774"
30.6178573	59.7676024	tower	node	"1839135778"
30.5938977	59.7680965	tower	node	"1839135851"
30.6109503	59.7681366	tower	node	"1839135873"
30.5991931	59.7682896	tower	node	"1839135904"
30.5959471	59.7687548	tower	node	"1839135913"
30.5985438	59.7688613	tower	node	"1839135914"
30.5935299	59.768945	tower	node	"1839135915"
30.5934406	59.7691503	tower	node	"1839135916"
30.5979589	59.7692937	tower	node	"1839135918"
30.5934462	59.7693402	tower	node	"1839135920"
30.6103	59.7700445	tower	node	"1839135923"
30.5999274	59.7720711	tower	node	"1839135952"
30.6050547	59.7722058	tower	node	"1839135953"
30.6080895	59.7722855	tower	node	"1839135955"
29.6204695	60.2224461	tower	node	"1845680551"
29.6256643	60.2270197	tower	node	"1845680596"
29.7140055	60.2244854	tower	node	"1845718629"
30.1095244	59.7134253	tower	node	"1852880063"
30.1136843	59.7140316	tower	node	"1852880097"
30.5820295	59.7990454	tower	node	"1854817389"
30.6259994	59.7833144	tower	node	"1861733068"
30.6488486	59.7751951	tower	node	"1861733076"
30.6394798	59.7785326	tower	node	"1861733077"
30.6470513	59.7754003	tower	node	"1861733084"
30.616837	59.7865809	tower	node	"1861733085"
30.6418641	59.7776846	tower	node	"1861733089"
30.6349926	59.7796989	tower	node	"1861733090"
30.6514554	59.7742687	tower	node	"1861733093"
30.6503343	59.774239	tower	node	"1861733099"
30.6380718	59.7785758	tower	node	"1861733101"
30.6237785	59.7841025	tower	node	"1861733105"
30.6442778	59.776818	tower	node	"1861733107"
30.6150369	59.7872205	tower	node	"1861733109"
30.619251	59.7857331	tower	node	"1861733114"
30.6370847	59.7793857	tower	node	"1861733127"
30.6345205	59.7802983	tower	node	"1861733129"
30.6440472	59.7764614	tower	node	"1861733134"
30.6281613	59.7825503	tower	node	"1861733136"
30.6318999	59.781226	tower	node	"1861733138"
30.6303231	59.781778	tower	node	"1861733140"
30.6466597	59.7759753	tower	node	"1861733142"
30.6214236	59.7849502	tower	node	"1861733146"
30.6528502	59.7733559	tower	node	"1861733151"
30.6411027	59.7775145	tower	node	"1861733155"
30.4620889	59.9620733	tower	node	"1862673351"
30.4749334	59.9616866	tower	node	"1862691834"
30.4956776	59.967787	tower	node	"1862732441"
30.4962396	59.9677737	tower	node	"1862732444"
30.4799599	59.9644094	tower	node	"1862732476"
30.4872126	59.9656714	tower	node	"1862732483"
30.4763518	59.9624619	tower	node	"1862732523"
30.4889721	59.9658002	tower	node	"1862732612"
30.4917884	59.9668231	tower	node	"1862732616"
30.4781414	59.96344	tower	node	"1862732621"
30.4539928	59.9737805	tower	node	"1862740249"
30.4534914	59.9719517	tower	node	"1862740386"
30.451127	59.9773615	tower	node	"1862777934"
30.4550463	59.9781578	tower	node	"1862777938"
30.4541721	59.9763303	tower	node	"1862777952"
30.4708164	59.982281	tower	node	"1862778028"
30.4665754	59.9811762	tower	node	"1862778029"
30.4570364	59.9786589	tower	node	"1862778088"
30.4507424	59.9766156	tower	node	"1862778089"
30.4622713	59.9800342	tower	node	"1862778091"
30.4592874	59.9792503	tower	node	"1862778092"
30.4538496	59.9708722	tower	node	"1862778122"
30.4532175	59.9776868	tower	node	"1862778214"
30.4542371	59.9781043	tower	node	"1862778217"
29.6254694	60.2271399	tower	node	"1868968339"
30.497478	59.9658058	tower	node	"1879177740"
30.4952556	59.9678609	tower	node	"1880433071"
30.4589355	59.9611725	tower	node	"1888159989"
30.4498472	59.9585287	tower	node	"1888160002"
30.4507095	59.958264	tower	node	"1888160195"
30.4518141	59.9588981	tower	node	"1888160216"
30.4565836	59.9607869	tower	node	"1888160234"
30.4533668	59.9563826	tower	node	"1888160347"
30.4513313	59.957429	tower	node	"1888160520"
30.4506393	59.9588202	tower	node	"1888160686"
30.4526377	59.9571389	tower	node	"1888160701"
30.4160729	59.7486236	tower	node	"1891659974"
30.4146513	59.7494396	tower	node	"1891660035"
30.41091	59.754958	tower	node	"1891660146"
30.5104472	59.8728788	tower	node	"1894211271"
30.5112151	59.8728318	tower	node	"1894211274"
30.5081485	59.8744956	tower	node	"1894211277"
30.5064051	59.8756345	tower	node	"1894211278"
30.5070327	59.8751633	tower	node	"1894211279"
30.5006185	59.8855355	tower	node	"1894211287"
30.5079393	59.8746356	tower	node	"1894211292"
30.5077193	59.8747702	tower	node	"1894211296"
30.5066196	59.8755025	tower	node	"1894211297"
30.5074471	59.8749302	tower	node	"1894211298"
30.4919533	59.8841437	tower	node	"1894211301"
30.4977566	59.8852807	tower	node	"1894211336"
30.5110828	59.8724318	tower	node	"1894280638"
30.509971	59.8720031	tower	node	"1894280643"
30.5075075	59.8710734	tower	node	"1894280658"
30.5071266	59.871589	tower	node	"1894280659"
30.5016656	59.869482	tower	node	"1894280666"
30.5019768	59.8692814	tower	node	"1894280668"
30.5002923	59.8683604	tower	node	"1894280670"
30.4976289	59.8677665	tower	node	"1894280673"
30.4963924	59.8677182	tower	node	"1894280680"
30.4968859	59.8674826	tower	node	"1894280757"
30.4931067	59.8675647	tower	node	"1894280759"
30.4934768	59.8668188	tower	node	"1894280763"
30.4931308	59.8663098	tower	node	"1894280770"
30.4797826	59.8736118	tower	node	"1894567050"
30.4841949	59.8727784	tower	node	"1894567128"
30.4885616	59.8713326	tower	node	"1894567131"
30.4934915	59.869698	tower	node	"1894567134"
30.4904134	59.8707399	tower	node	"1894567137"
30.4863085	59.8720783	tower	node	"1894567139"
30.5464228	59.8207041	tower	node	"1896336721"
30.5477478	59.8159656	tower	node	"1896336725"
30.5469915	59.821826	tower	node	"1896336742"
30.5475708	59.8198034	tower	node	"1896336768"
30.5470625	59.8183572	tower	node	"1896336774"
30.5486067	59.8160842	tower	node	"1896336805"
30.5443061	59.8296143	tower	node	"1896336875"
30.5456021	59.8237512	tower	node	"1896336909"
30.5450549	59.8256469	tower	node	"1896336911"
30.5431189	59.8297922	tower	node	"1896336956"
30.5436227	59.8302108	tower	node	"1896384136"
30.548574	59.8181043	tower	node	"1896384139"
30.5491909	59.815882	tower	node	"1896384143"
30.5490943	59.8142448	tower	node	"1896384149"
30.5487081	59.8136703	tower	node	"1896384170"
30.5497059	59.8140452	tower	node	"1896384173"
30.5481287	59.8196794	tower	node	"1896384256"
30.5396229	59.8076244	tower	node	"1896384258"
30.5474531	59.8223732	tower	node	"1896384421"
30.5477747	59.8126507	tower	node	"1896384423"
30.5624864	59.8068624	tower	node	"1896409287"
30.5870908	59.7972746	tower	node	"1896409294"
30.5842101	59.7984485	tower	node	"1896409295"
30.5904274	59.7950536	tower	node	"1896409296"
30.5905897	59.7958951	tower	node	"1896409298"
30.5345189	59.8260312	tower	node	"1896409314"
30.5529031	59.8105547	tower	node	"1896409315"
30.5562117	59.8093436	tower	node	"1896409316"
30.5593516	59.8081753	tower	node	"1896409317"
30.5757233	59.8015896	tower	node	"1896409318"
30.5669256	59.8051133	tower	node	"1896409320"
30.57906	59.8002538	tower	node	"1896409321"
30.5723222	59.8029657	tower	node	"1896409322"
30.496764	59.8910183	tower	node	"1902935740"
30.4963147	59.8892063	tower	node	"1902935746"
30.4928321	59.888564	tower	node	"1902935755"
30.4978221	59.8896665	tower	node	"1902935788"
30.4389424	59.8616528	tower	node	"1903217344"
30.4368828	59.8609711	tower	node	"1903217387"
30.4550954	59.8161902	tower	node	"1903257393"
30.4538651	59.817732	tower	node	"1903257451"
30.4579235	59.8147006	tower	node	"1903257488"
30.4446383	59.8212674	tower	node	"1903257567"
30.4524971	59.8194956	tower	node	"1903257608"
30.4871424	59.8156184	tower	node	"1903257618"
30.4930111	59.815845	tower	node	"1903257620"
30.4494716	59.8209762	tower	node	"1903257621"
30.4752063	59.815211	tower	node	"1903257624"
30.4811665	59.8154296	tower	node	"1903257643"
30.4984935	59.81605	tower	node	"1903257676"
30.4632797	59.8148501	tower	node	"1903257721"
30.4692626	59.815063	tower	node	"1903257732"
30.5196023	59.8130048	tower	node	"1903275625"
30.5083641	59.8092202	tower	node	"1903275629"
30.5020874	59.8137089	tower	node	"1903275630"
30.5158043	59.8103291	tower	node	"1903275631"
30.5138358	59.8090961	tower	node	"1903275632"
30.5223207	59.8149567	tower	node	"1903275633"
30.524107	59.8161974	tower	node	"1903275634"
30.5048375	59.8117443	tower	node	"1903275647"
30.4585957	59.8331854	tower	node	"1903275668"
30.4572386	59.8329434	tower	node	"1903275669"
30.457871	59.8330636	tower	node	"1903275670"
30.310045	59.7588428	tower	node	"1912566655"
30.3075827	59.7514016	tower	node	"1912566680"
30.3099913	59.7537446	tower	node	"1912566684"
30.3088273	59.7526068	tower	node	"1912566722"
30.4553775	59.9915126	tower	node	"1915211757"
30.4557281	59.997007	tower	node	"1915212155"
30.2755331	59.8733035	tower	node	"1915648100"
30.2802887	59.8800412	tower	node	"1915648137"
30.281904	59.8799055	tower	node	"1915648139"
30.2777728	59.8758686	tower	node	"1915648142"
30.277475	59.8759481	tower	node	"1915648144"
30.2553191	59.8785827	tower	node	"1915648146"
30.2806862	59.8787005	tower	node	"1915648151"
30.2803917	59.8787029	tower	node	"1915648153"
30.2806079	59.8769528	tower	node	"1915648163"
30.276472	59.8747272	tower	node	"1915648169"
30.276539	59.874447	tower	node	"1915648172"
30.2741805	59.8732564	tower	node	"1915648177"
30.278835	59.8774165	tower	node	"1915648178"
30.2636825	59.8761683	tower	node	"1915648181"
30.268917	59.8746398	tower	node	"1915648182"
30.2691033	59.8747502	tower	node	"1915648183"
30.2638153	59.8762969	tower	node	"1915648186"
30.275343	59.8734212	tower	node	"1915648201"
30.2837756	59.8792065	tower	node	"1915689938"
30.2868985	59.8740049	tower	node	"1915690028"
30.2913236	59.8834881	tower	node	"1915690242"
30.2796238	59.8812326	tower	node	"1915690259"
30.2753914	59.8834546	tower	node	"1915690263"
30.2899289	59.8790145	tower	node	"1915690328"
30.2782344	59.8825945	tower	node	"1915690335"
30.2775721	59.8827211	tower	node	"1915690358"
30.2812356	59.8812566	tower	node	"1915690382"
30.278261	59.8817046	tower	node	"1915690406"
30.294156	59.8810658	tower	node	"1915690417"
30.2911723	59.8704542	tower	node	"1915690468"
30.2910618	59.8728424	tower	node	"1915690507"
30.2914212	59.8722581	tower	node	"1915690512"
30.2841457	59.8746508	tower	node	"1915690516"
30.2837812	59.8749198	tower	node	"1915690522"
30.2913174	59.8714747	tower	node	"1915690526"
30.2921638	59.8801394	tower	node	"1915690533"
30.2792217	59.8812652	tower	node	"1915690568"
30.2877426	59.8817357	tower	node	"1915690571"
30.2861086	59.878956	tower	node	"1915690572"
30.2734231	59.8839296	tower	node	"1915690579"
30.4549842	59.9596005	tower	node	"1923641365"
30.4683191	60.0113945	tower	node	"1926801878"
30.4695672	60.0115946	tower	node	"1926801879"
30.4709402	60.0118334	tower	node	"1926801882"
30.4718483	60.0119969	tower	node	"1926801884"
30.4732126	60.0122314	tower	node	"1926801886"
30.2566073	59.8900368	tower	node	"1927016111"
30.249623	59.8933647	tower	node	"1927016120"
30.255953	59.8898848	tower	node	"1927016128"
30.2485122	59.8938509	tower	node	"1927016136"
30.2563503	59.8899911	tower	node	"1927016142"
30.2469194	59.8941903	tower	node	"1927016176"
30.2753694	59.8830338	tower	node	"1927040754"
30.2731753	59.8838076	tower	node	"1927040765"
30.2670971	59.8849679	tower	node	"1927040769"
30.2635246	59.8861452	tower	node	"1927040774"
30.2777513	59.8818044	tower	node	"1927040775"
30.4638515	59.8487032	tower	node	"1927132128"
30.46771	59.8495579	tower	node	"1927132151"
30.4698255	59.8503224	tower	node	"1927132169"
30.474392	59.8366651	tower	node	"1927198081"
30.468776	59.8450737	tower	node	"1927198093"
30.4529958	59.8371824	tower	node	"1927198102"
30.4449274	59.8420555	tower	node	"1927198120"
30.453488	59.837078	tower	node	"1927198149"
30.4480015	59.8420238	tower	node	"1927198151"
30.466743	59.8434971	tower	node	"1927198179"
30.4636391	59.8416459	tower	node	"1927198181"
30.4529542	59.8405595	tower	node	"1927198201"
30.4708384	59.8387728	tower	node	"1927198219"
30.4684839	59.8469923	tower	node	"1927198229"
30.467977	59.8485469	tower	node	"1927198238"
30.4520849	59.8391244	tower	node	"1927198246"
30.4595836	59.8417106	tower	node	"1927198262"
30.4563544	59.8415341	tower	node	"1927198264"
30.4535574	59.8382345	tower	node	"1927198268"
30.349115	60.0741325	tower	node	"1934059257"
30.4479782	59.9645552	tower	node	"1942826213"
30.4481713	59.9626729	tower	node	"1942826234"
30.4475005	59.9685236	tower	node	"1942826347"
30.4500081	59.9840156	tower	node	"1942826355"
30.446886	59.9739967	tower	node	"1942826421"
30.4477366	59.9665261	tower	node	"1942826425"
30.447283	59.970378	tower	node	"1942826557"
30.4544268	59.9808447	tower	node	"1942826596"
30.4470738	59.9723431	tower	node	"1942826672"
30.251201	59.8729611	tower	node	"1947395221"
30.2528062	59.8759624	tower	node	"1947395239"
30.2467304	59.8696018	tower	node	"1947395245"
30.2491131	59.8712001	tower	node	"1947395283"
30.2441408	59.8684602	tower	node	"1947395310"
30.2412687	59.8667057	tower	node	"1947395346"
30.2516037	59.8741399	tower	node	"1947395407"
30.2520537	59.8751771	tower	node	"1947395465"
30.2503356	59.8720886	tower	node	"1947395468"
30.2856027	59.881367	tower	node	"1975201771"
30.2131046	59.863999	tower	node	"1981209821"
30.5010939	59.9289591	tower	node	"2003931235"
30.3440963	59.8350367	tower	node	"2017891527"
30.3438336	59.835091	tower	node	"2017891528"
30.4699524	59.9365187	tower	node	"2120982554"
30.5710827	59.7219537	tower	node	"2172021224"
30.5696982	59.7225817	tower	node	"2172021227"
30.5684217	59.7231578	tower	node	"2172021230"
30.5673666	59.7236296	tower	node	"2172021234"
30.5663305	59.7241062	tower	node	"2172021235"
30.5653087	59.7245804	tower	node	"2172021236"
30.5642679	59.7250306	tower	node	"2172021237"
30.5632366	59.7255096	tower	node	"2172021244"
30.5622324	59.7259725	tower	node	"2172021248"
30.5612387	59.7263989	tower	node	"2172021251"
30.5611592	59.7266393	tower	node	"2172021254"
30.5606457	59.7268831	tower	node	"2172021256"
30.5576689	59.7282147	tower	node	"2172021259"
30.5485026	59.7502608	tower	node	"2172021262"
30.5486342	59.7507034	tower	node	"2172021266"
30.6526212	59.758666	tower	node	"2172021269"
30.6539062	59.7591248	tower	node	"2172021273"
30.6533719	59.759694	tower	node	"2172021275"
30.654513	59.7597468	tower	node	"2172021278"
30.6524349	59.7599942	tower	node	"2172021281"
30.6479208	59.7601494	tower	node	"2172021301"
30.6479872	59.7603244	tower	node	"2172021304"
30.6466766	59.7606867	tower	node	"2172021306"
30.642487	59.7607743	tower	node	"2172021308"
30.6425743	59.7609731	tower	node	"2172021312"
30.6430452	59.7611261	tower	node	"2172021318"
30.6371699	59.7613695	tower	node	"2172021319"
30.6396019	59.7615063	tower	node	"2172021320"
30.637245	59.761552	tower	node	"2172021321"
30.6358203	59.7619613	tower	node	"2172021322"
30.6305809	59.7631725	tower	node	"2172021323"
30.5901483	59.7684312	tower	node	"2172021324"
30.5892119	59.7684985	tower	node	"2172021325"
30.5892286	59.7687091	tower	node	"2172021326"
30.5859594	59.7688149	tower	node	"2172021327"
30.5860235	59.7690059	tower	node	"2172021328"
30.5828192	59.7690862	tower	node	"2172021329"
30.5822893	59.7692393	tower	node	"2172021330"
30.5828833	59.7692673	tower	node	"2172021331"
30.5813122	59.7703359	tower	node	"2172021332"
30.5826496	59.7721077	tower	node	"2172021333"
30.4240055	59.6637101	tower	node	"2191261107"
30.4255126	59.6669179	tower	node	"2191261114"
30.4249368	59.6682808	tower	node	"2191261123"
30.2935836	59.8592394	tower	node	"2214946157"
29.8167247	60.2003667	tower	node	"2217296851"
29.7588318	60.2112396	tower	node	"2217296864"
29.7466646	60.2229343	tower	node	"2217296868"
30.3650757	59.8511148	tower	node	"2239171825"
30.3656376	59.8512072	tower	node	"2239171829"
30.3650219	59.8512099	tower	node	"2239171832"
30.3655978	59.8513063	tower	node	"2239171834"
30.3781776	59.8587972	tower	node	"2267276119"
30.0259139	59.8379575	tower	node	"2276915857"
