WKT	NATURAL	OSM_TYPE	OSM_ID
"POLYGON ((29.7296817 60.0161431,29.7300086 60.0159984,29.7306251 60.0158023,29.7310921 60.0156436,29.7309613 60.015569,29.7313816 60.0153542,29.7319794 60.0154056,29.7324956 60.0153839,29.7326051 60.015583,29.7323953 60.0158498,29.7316147 60.0161221,29.7305333 60.0166016,29.7301024 60.0165569,29.729086 60.0168251,29.7279883 60.0171461,29.7275655 60.0172558,29.7272077 60.0173005,29.7272229 60.0174244,29.7267937 60.0176282,29.7282314 60.0181214,29.7310853 60.0189042,29.7326195 60.0192312,29.7333062 60.019258,29.7334456 60.019435,29.7373938 60.0200247,29.742372 60.0203088,29.7651815 60.0207377,29.7659111 60.0206198,29.7618341 60.0191294,29.758594 60.0169419,29.7581219 60.0157837,29.7569418 60.0157301,29.7539162 60.0137569,29.7527361 60.0123627,29.7516203 60.0122769,29.7482514 60.0108183,29.7479081 60.0104214,29.7463417 60.0108397,29.7471785 60.0114618,29.7475433 60.0123734,29.7462773 60.0125504,29.7449094 60.0125814,29.7443591 60.0125393,29.7438386 60.0124426,29.7433478 60.0121701,29.7429859 60.0119818,29.7423762 60.0119471,29.7420451 60.0119353,29.7421854 60.0125625,29.7376621 60.0137944,29.7370291 60.0137783,29.7352373 60.0143306,29.7351301 60.0151242,29.7344005 60.0153655,29.7341967 60.015403,29.7337568 60.0154084,29.7333705 60.0153012,29.7331452 60.0152904,29.7329414 60.0152422,29.7318953 60.0148266,29.7315252 60.0143923,29.7305757 60.0145129,29.7295564 60.0143038,29.7286387 60.0145219,29.7282958 60.0148481,29.7296798 60.0159339,29.7296817 60.0161431),(29.7288643 60.0173888,29.7303075 60.0170813,29.7313748 60.0169036,29.7336546 60.0174076,29.7347009 60.0172636,29.735586 60.0165719,29.7389013 60.0166336,29.7403443 60.0165237,29.7407412 60.0154191,29.7391212 60.0151832,29.7377801 60.0147113,29.7369969 60.0150438,29.7363424 60.0149365,29.7363961 60.0147113,29.7376138 60.0144432,29.7379357 60.0139231,29.7410062 60.0129381,29.7414708 60.0129123,29.7418033 60.0130565,29.7425596 60.0169519,29.7416907 60.0175504,29.7413742 60.0180303,29.7393143 60.0193063,29.7378981 60.0197298,29.7363476 60.0196165,29.7316269 60.0188231,29.7295833 60.0183198,29.7291219 60.0179927,29.7288643 60.0173888),(29.743506 60.0151338,29.7434226 60.0149331,29.7443098 60.014841,29.7443933 60.0150418,29.743506 60.0151338),(29.7486806 60.0180249,29.7483802 60.0179043,29.7480529 60.017663,29.7477901 60.0176228,29.7469211 60.0177086,29.7467226 60.0174888,29.7466204 60.0172414,29.7468994 60.0171583,29.7466688 60.0166918,29.748675 60.0162548,29.7496031 60.0163219,29.7514055 60.0178017,29.75552 60.0179786,29.7571456 60.0175638,29.7594094 60.0193358,29.7603482 60.019821,29.760216 60.0204362,29.7508693 60.0200622,29.7498608 60.018931,29.7495657 60.0183466,29.7495443 60.0179257,29.7493404 60.0178989,29.7486806 60.0180249),(29.7524236 60.0153568,29.7527671 60.0152446,29.7532298 60.0152622,29.7532929 60.015602,29.7540501 60.0155775,29.7541763 60.0156791,29.7544006 60.015616,29.754667 60.0158157,29.7543936 60.0159033,29.7548002 60.0162257,29.7550526 60.0161451,29.7557186 60.0166356,29.7559429 60.016548,29.7565108 60.0169334,29.7556345 60.0172172,29.7558378 60.0173538,29.7560481 60.0172767,29.7563215 60.017487,29.755312 60.0177953,29.7551367 60.0176551,29.7554522 60.0175535,29.7552419 60.0173854,29.7547301 60.017564,29.7542674 60.0172487,29.7543655 60.0172137,29.7540991 60.017007,29.7545478 60.0168423,29.7543585 60.0167022,29.7547021 60.0165725,29.7542884 60.0162817,29.7543305 60.0161906,29.7540781 60.0160014,29.753377 60.0162782,29.7528793 60.0159524,29.7528232 60.0156441,29.7524236 60.0153568),(29.7442303 60.0173757,29.7441113 60.0170983,29.7447012 60.0170438,29.7445426 60.0166796,29.7451424 60.01663,29.7456927 60.0168035,29.7464859 60.0167465,29.7466743 60.017128,29.7461984 60.0172023,29.7458513 60.0172296,29.7457869 60.0170339,29.7447954 60.0170933,29.7448698 60.0173361,29.7442303 60.0173757),(29.7500431 60.0199738,29.749909 60.0199041,29.7498286 60.0198076,29.7498071 60.0197218,29.7497427 60.0196387,29.7494423 60.0194055,29.7492653 60.0192044,29.7489166 60.0189149,29.7488201 60.0188023,29.7487342 60.0186281,29.7487342 60.0185396,29.7488791 60.0184833,29.7490615 60.0184806,29.7491312 60.0185611,29.7491741 60.018738,29.7493511 60.0190918,29.7497481 60.0194591,29.7499573 60.0196065,29.7503114 60.019963,29.750247 60.0200461,29.7500431 60.0199738),(29.7524798 60.016096,29.7527462 60.0162852,29.7528724 60.0162326,29.7533701 60.016569,29.7531107 60.0166636,29.7533421 60.0168388,29.7529985 60.0169719,29.7532089 60.017126,29.7533982 60.0170735,29.7536576 60.0172487,29.7534192 60.0173363,29.7531458 60.0171506,29.7527111 60.0173047,29.7530266 60.0175255,29.7528653 60.0175745,29.7530406 60.0176656,29.7527672 60.0177462,29.7516595 60.0177041,29.7522975 60.0174589,29.752017 60.0172592,29.7521993 60.0171891,29.7516244 60.0167827,29.751344 60.0168773,29.7515543 60.0170315,29.7512038 60.0171541,29.7504817 60.0166285,29.7508042 60.0165199,29.7511898 60.0168212,29.7515333 60.0167196,29.7512879 60.016555,29.7524798 60.016096),(29.7331291 60.0165773,29.733054 60.0165531,29.7328877 60.0165237,29.7327107 60.0164942,29.7325981 60.0163869,29.7325927 60.0163145,29.7327375 60.0161885,29.7328663 60.0161242,29.7330916 60.0160518,29.7333115 60.0160786,29.7335368 60.0161108,29.7337407 60.016092,29.7340035 60.0160009,29.7341269 60.015966,29.7342986 60.0158856,29.734379 60.0158883,29.7345132 60.015966,29.7347814 60.0160706,29.7347385 60.0160974,29.7347063 60.0161644,29.7347385 60.0162529,29.7348565 60.0163601,29.7348189 60.0164727,29.7343147 60.0166872,29.734261 60.0168025,29.7340894 60.0168427,29.7341913 60.0168829,29.7341323 60.0169606,29.7339928 60.0170464,29.7338319 60.0171322,29.7336173 60.0171912,29.7334886 60.0171644,29.7334135 60.017092,29.7333491 60.0170303,29.7333115 60.0169955,29.7332632 60.0168748,29.7332257 60.0167194,29.7331291 60.0165773),(29.747013 60.0150604,29.7482118 60.0149728,29.7482749 60.0151585,29.7488498 60.015141,29.7488778 60.0152391,29.7493265 60.0152146,29.7494036 60.0152847,29.7502519 60.0152391,29.750315 60.0154458,29.7487586 60.0155474,29.7488848 60.0159679,29.7478402 60.0160169,29.7475668 60.0152356,29.747055 60.0152776,29.747013 60.0150604),(29.7507301 60.0121804,29.751113 60.0123158,29.751496 60.0125352,29.7517295 60.0126893,29.7519536 60.0127966,29.7519256 60.0128807,29.7521684 60.0130114,29.7527102 60.0134315,29.7526261 60.0135062,29.7525234 60.0135622,29.7522992 60.0134408,29.7518882 60.0131234,29.7518322 60.0130394,29.7517388 60.012932,29.7514119 60.0126939,29.7511317 60.0125352,29.7507581 60.0124092,29.7502351 60.0122364,29.7500016 60.0120964,29.7496093 60.0119517,29.7490489 60.011849,29.7489648 60.0115502,29.7491329 60.0114568,29.7494598 60.0116762,29.7497494 60.0117416,29.7500576 60.0118583,29.7502164 60.0120217,29.7503004 60.0120964,29.7504312 60.0121431,29.7507301 60.0121804))"	scrub	relation	"13088701"
"POLYGON ((30.46008 59.6956697,30.4600614 59.6956676,30.4600494 59.6956683,30.4600279 59.6956811,30.4600199 59.6956967,30.4600158 59.6957238,30.4600158 59.6957319,30.4600145 59.6957447,30.4600185 59.6957549,30.4600266 59.6957623,30.4600373 59.6957711,30.4600561 59.6957799,30.4600722 59.6957867,30.4600923 59.6957928,30.4601151 59.6957982,30.4601474 59.6958042,30.4601888 59.6957918,30.4601819 59.6957787,30.4601633 59.695764,30.4601363 59.6957548,30.4601123 59.6957444,30.460097 59.6957363,30.4600896 59.695722,30.4600934 59.6957075,30.460095 59.695694,30.4600903 59.6956821,30.46008 59.6956697))"	scrub	relation	"13093227"
"POLYGON ((30.4608956 59.696417,30.4608983 59.6963995,30.4608849 59.696371,30.4608715 59.6963602,30.46085 59.6963453,30.4608098 59.6963196,30.4607749 59.6962871,30.4607615 59.696256,30.4607481 59.6962357,30.4607159 59.6962262,30.4606754 59.6962299,30.4606352 59.6962814,30.4606352 59.6963071,30.4606486 59.6963382,30.4606888 59.6963761,30.4607186 59.6963934,30.460772 59.6964153,30.4608149 59.6964235,30.4608578 59.6964248,30.4608956 59.696417))"	scrub	relation	"13093229"
"POLYGON ((30.4604672 59.696027,30.4604477 59.6960387,30.4604517 59.696057,30.4604611 59.696074,30.4604826 59.6960977,30.4605132 59.6961156,30.4605389 59.6961071,30.4605469 59.6960855,30.4605415 59.6960625,30.4605255 59.6960422,30.4604959 59.69603,30.4604672 59.696027))"	scrub	relation	"13093230"
"POLYGON ((30.4639523 59.7022091,30.4639767 59.702215,30.463996 59.7022229,30.4640048 59.7022279,30.4640075 59.7022355,30.4640244 59.7021996,30.464007 59.702205,30.4639748 59.7022091,30.4639523 59.7022091))"	grassland	relation	"13100847"
"POLYGON ((30.4638742 59.7021164,30.4638447 59.7021049,30.4638058 59.7020873,30.4637729 59.7020687,30.4637374 59.7020447,30.4637099 59.702022,30.4636891 59.7020027,30.4636542 59.7019554,30.463635 59.7019182,30.4636111 59.701924,30.4635161 59.7019493,30.4635064 59.7019706,30.4636905 59.7022019,30.4637361 59.7022574,30.4637294 59.7022449,30.463734 59.7022395,30.4637428 59.7022361,30.4637561 59.7022343,30.4637711 59.7022349,30.4637896 59.7022325,30.463801 59.7022252,30.463807 59.7022108,30.4638258 59.7021997,30.4638259 59.7021915,30.4638205 59.702182,30.4638138 59.7021746,30.4638018 59.7021678,30.4637937 59.7021597,30.463787 59.7021475,30.4637857 59.7021353,30.4637937 59.7021231,30.4638125 59.702116,30.4638286 59.7021143,30.4638527 59.702115,30.4638742 59.7021164))"	grassland	relation	"13100848"
"POLYGON ((30.4638742 59.7021164,30.4638527 59.702115,30.4638286 59.7021143,30.4638125 59.702116,30.4637937 59.7021231,30.4637857 59.7021353,30.463787 59.7021475,30.4637937 59.7021597,30.4638018 59.7021678,30.4638138 59.7021746,30.4638205 59.702182,30.4638259 59.7021915,30.4638258 59.7021997,30.4638456 59.7021969,30.4638697 59.7021968,30.4638923 59.7021984,30.463907 59.7022019,30.4639272 59.7022049,30.4639523 59.7022091,30.4639748 59.7022091,30.464007 59.702205,30.4640244 59.7021996,30.4640311 59.7021847,30.4640365 59.7021752,30.4640163 59.7021651,30.4639493 59.7021394,30.4638742 59.7021164))"	scrub	relation	"13100849"
"POLYGON ((30.4649586 59.701519,30.4649846 59.7015088,30.4649966 59.7014971,30.4650067 59.7014809,30.4650235 59.7014662,30.4650598 59.7014477,30.4650863 59.7014338,30.4651104 59.7014154,30.4651396 59.7013943,30.4651743 59.7013868,30.4652153 59.7013884,30.4652633 59.7013941,30.4653074 59.7013921,30.4653644 59.7013816,30.4653844 59.7013626,30.4653857 59.7013355,30.4653835 59.7013188,30.4653442 59.7013012,30.4653003 59.7012883,30.4652475 59.7012762,30.4651893 59.7012767,30.4651415 59.701288,30.465106 59.7012954,30.465061 59.7013148,30.4649983 59.7013671,30.4649752 59.7013884,30.464931 59.7014168,30.4649082 59.7014384,30.4649036 59.70145,30.4649015 59.7014587,30.464906 59.7014751,30.4649256 59.7015014,30.4649586 59.701519))"	scrub	relation	"13100853"
"POLYGON ((30.4642239 59.7010561,30.4642332 59.7010768,30.4642466 59.7010987,30.4642525 59.7011156,30.4642657 59.7011367,30.4642766 59.7011556,30.4642872 59.7011759,30.4643018 59.7011931,30.4643176 59.7012102,30.4643518 59.7012132,30.4643793 59.7012087,30.4644002 59.7012024,30.4644221 59.7011896,30.4644313 59.7011767,30.4644345 59.7011604,30.4644244 59.7011405,30.4644176 59.7011279,30.4643973 59.7011175,30.4643875 59.7010952,30.4643736 59.7010652,30.4643684 59.7010472,30.4643486 59.7010273,30.464341 59.7010005,30.4643481 59.700978,30.4643603 59.7009614,30.4643737 59.7009474,30.4643624 59.7009344,30.4643408 59.7009288,30.4643203 59.7009337,30.464304 59.7009431,30.4642827 59.7009548,30.4642601 59.7009702,30.4642345 59.7009886,30.4642226 59.7010254,30.4642239 59.7010561))"	scrub	relation	"13100855"
"POLYGON ((30.4635094 59.7013231,30.4635215 59.7013319,30.4635319 59.7013361,30.463663 59.7011745,30.4636393 59.7011294,30.4635985 59.701113,30.463606 59.7011223,30.4636174 59.701139,30.463612 59.7011529,30.4636107 59.7011614,30.4636 59.701183,30.4635771 59.7012057,30.4635557 59.7012348,30.4635396 59.7012514,30.4635235 59.7012717,30.4635134 59.701292,30.4635087 59.7013068,30.4635094 59.7013231))"	scrub	relation	"13100857"
"POLYGON ((30.4634909 59.7010692,30.4633415 59.7009065,30.4633189 59.7009253,30.4632754 59.7009445,30.4632687 59.7009726,30.4632706 59.7010079,30.463276 59.7010329,30.4632901 59.7010528,30.4633129 59.701067,30.4633497 59.701077,30.46338 59.7010836,30.4634141 59.7010857,30.4634436 59.701083,30.4634645 59.7010781,30.4634909 59.7010692))"	scrub	relation	"13100860"
"POLYGON ((30.4636639 59.705999,30.4636899 59.7060065,30.4637038 59.7060213,30.4637088 59.7060332,30.4637057 59.7060491,30.4636988 59.7060602,30.4636848 59.70607,30.4636816 59.7060826,30.4636827 59.7060923,30.4636772 59.7061015,30.4636613 59.7061098,30.4636421 59.7061131,30.463669 59.7061547,30.4636972 59.706296,30.4637148 59.7064233,30.4637599 59.7064255,30.4637604 59.7063986,30.4637658 59.7063488,30.4637756 59.7063207,30.4637863 59.7062977,30.4637937 59.7062818,30.4638031 59.7062632,30.4638071 59.7062368,30.4638038 59.7062013,30.463805 59.7061831,30.4637998 59.7061672,30.4637998 59.7061435,30.4637993 59.7061284,30.4638141 59.7061113,30.4638365 59.7060739,30.463842 59.7060471,30.463834 59.7060261,30.4638388 59.7059874,30.4637977 59.7059906,30.4637669 59.705996,30.4637354 59.7059997,30.4636972 59.7060007,30.4636639 59.705999))"	grassland	relation	"13105372"
"POLYGON ((30.464188 59.7035155,30.4641773 59.7034871,30.4641617 59.7034634,30.4641223 59.7034621,30.4641089 59.7034702,30.4641089 59.7034959,30.4641196 59.7035203,30.4641464 59.7035365,30.4641759 59.7035351,30.464188 59.7035155))"	scrub	relation	"13105375"
"POLYGON ((30.4642886 59.7028007,30.4642645 59.7028058,30.4642671 59.702822,30.4642725 59.7028356,30.4642832 59.7028505,30.4643047 59.7028572,30.4643268 59.7028518,30.4643228 59.7028396,30.46431 59.7028234,30.4642994 59.7028115,30.4642886 59.7028007))"	scrub	relation	"13105376"
"POLYGON ((30.464143 59.7031203,30.4641632 59.7030856,30.4641885 59.7030652,30.4642095 59.7030528,30.4642222 59.7030348,30.4642336 59.7030125,30.4642396 59.7029878,30.4642155 59.7029827,30.464194 59.7029834,30.4641766 59.7029875,30.4641605 59.7029996,30.4641498 59.7030118,30.4641337 59.7030233,30.4641163 59.7030335,30.4640975 59.7030409,30.4640532 59.7030477,30.464021 59.7030551,30.4640036 59.7030659,30.4639915 59.7030802,30.4639929 59.703091,30.4640009 59.7030998,30.4640264 59.703112,30.4640505 59.7031167,30.4640733 59.7031187,30.4641136 59.7031207,30.464143 59.7031203))"	scrub	relation	"13105378"
"POLYGON ((30.4640713 59.7023018,30.4641008 59.7023031,30.464121 59.7023092,30.4641458 59.7023143,30.4641679 59.7023126,30.4641947 59.7023004,30.4642215 59.7022991,30.4642443 59.7023028,30.4642611 59.7023106,30.4642725 59.702321,30.4642906 59.7023007,30.4643047 59.7022815,30.4643054 59.7022757,30.4643027 59.7022717,30.464298 59.7022662,30.4642993 59.7022595,30.4643087 59.7022514,30.4643181 59.7022405,30.4643255 59.7022212,30.4643342 59.702205,30.4643248 59.7022013,30.4643087 59.7021942,30.4642913 59.7021891,30.4642591 59.7021854,30.4642323 59.7021874,30.4642081 59.7021908,30.46419 59.7021932,30.4641759 59.7021922,30.4641612 59.7021867,30.4641317 59.7021827,30.4641035 59.7021854,30.4640747 59.7021888,30.4640499 59.7021861,30.4640137 59.7022558,30.4640096 59.7022693,30.464021 59.7022794,30.4640418 59.7022903,30.4640713 59.7023018))"	grassland	relation	"13105382"
"POLYGON ((30.4638334 59.7024501,30.4638456 59.7023972,30.463836 59.7023848,30.4638058 59.7023809,30.4637602 59.7023904,30.4637361 59.702412,30.4637334 59.7024296,30.4637656 59.7024472,30.4638004 59.7024513,30.4638334 59.7024501))"	scrub	relation	"13105383"
"POLYGON ((30.4642725 59.702321,30.4642611 59.7023106,30.4642443 59.7023028,30.4642215 59.7022991,30.4641947 59.7023004,30.4641679 59.7023126,30.4641458 59.7023143,30.464121 59.7023092,30.4641008 59.7023031,30.4640713 59.7023018,30.4640445 59.7023153,30.4640418 59.7023288,30.4640479 59.7023359,30.4640606 59.7023451,30.464074 59.7023518,30.4640894 59.7023603,30.4641008 59.7023708,30.4641075 59.7023923,30.4641298 59.7023983,30.4641493 59.7024139,30.4641625 59.7024317,30.4641851 59.7024079,30.4642048 59.7023826,30.4642175 59.7023745,30.4642202 59.7023623,30.4642323 59.7023488,30.4642591 59.7023336,30.4642725 59.702321))"	scrub	relation	"13105384"
"POLYGON ((30.465776 59.7004577,30.4657882 59.700477,30.4658168 59.7004872,30.4658477 59.7004939,30.4658628 59.7005018,30.4658796 59.7005156,30.4658977 59.7005399,30.4658976 59.7005573,30.465898 59.7005832,30.4659017 59.7006065,30.465902 59.7006232,30.4659151 59.7006358,30.46595 59.7006531,30.466016 59.7006794,30.4660813 59.7006994,30.4661126 59.7007098,30.4661546 59.7007206,30.4661934 59.7007293,30.4662312 59.7007328,30.4662741 59.7007311,30.4663154 59.7007247,30.4663562 59.7007191,30.4663863 59.7007129,30.4664147 59.7006981,30.4664324 59.7006781,30.4664349 59.7006601,30.46643 59.7006355,30.4664216 59.7006213,30.4664114 59.700603,30.466402 59.7005872,30.4663871 59.7005656,30.4663715 59.7005484,30.4663615 59.7005313,30.4663393 59.7005173,30.4663139 59.7005012,30.4662966 59.7004859,30.4662864 59.7004689,30.4662819 59.7004557,30.4662819 59.7004408,30.4662926 59.700427,30.4663113 59.7004124,30.4663242 59.7003996,30.466324 59.7003873,30.4663345 59.7003735,30.4663447 59.7003617,30.4663563 59.7003519,30.4663627 59.7003394,30.466367 59.7003238,30.4663698 59.7003082,30.4663853 59.7002962,30.4663988 59.700285,30.4664036 59.7002751,30.4664087 59.7002624,30.4664041 59.7002466,30.4663992 59.7002345,30.4663914 59.7002095,30.4663787 59.7001859,30.4663745 59.7001737,30.4663689 59.7001602,30.466363 59.700142,30.4663611 59.7001279,30.4663646 59.7001146,30.4663841 59.7001029,30.4663985 59.7000952,30.4664142 59.7000831,30.4664209 59.700069,30.466429 59.7000514,30.4664357 59.7000331,30.4664491 59.7000236,30.4664757 59.7000122,30.4664851 59.7000073,30.4664853 59.6999952,30.4664836 59.6999821,30.4664913 59.6999717,30.4664987 59.69996,30.4665135 59.6999472,30.4665309 59.6999378,30.4665403 59.6999337,30.4665506 59.6999245,30.4665459 59.6999154,30.4665426 59.6999029,30.4665497 59.6998971,30.4665604 59.699889,30.4665712 59.6998849,30.4665879 59.69988,30.4665953 59.6998707,30.466602 59.6998599,30.4666094 59.6998481,30.4666141 59.6998383,30.4666155 59.6998185,30.4666181 59.6998044,30.4666199 59.6997919,30.4666192 59.6997748,30.466631 59.6997563,30.4666302 59.6997381,30.4666194 59.6997198,30.4666027 59.6997037,30.4665752 59.6996958,30.4665466 59.6996912,30.4665135 59.6996887,30.4664801 59.6996886,30.4664538 59.6996903,30.4663991 59.699686,30.4663611 59.6996902,30.4663271 59.6996889,30.4663127 59.6996843,30.4662862 59.6996725,30.4662746 59.6996457,30.4662673 59.6996209,30.4662602 59.6995959,30.4662292 59.6995859,30.4662238 59.6996183,30.4662162 59.6996732,30.4662084 59.6996945,30.4661983 59.6997219,30.4661777 59.6997731,30.4661581 59.699818,30.4661504 59.6998386,30.4661393 59.6998552,30.4661313 59.699866,30.4661326 59.6998849,30.4661246 59.6999066,30.4661089 59.6999221,30.4660937 59.6999404,30.4660776 59.6999614,30.4660669 59.6999817,30.4660575 59.7000117,30.4660562 59.7000304,30.4660682 59.7000487,30.4660765 59.7000709,30.4660796 59.7000883,30.4660723 59.7001069,30.4660589 59.7001346,30.4660506 59.7001516,30.466028 59.7001755,30.4659998 59.7002016,30.465984 59.7002203,30.4659703 59.7002449,30.4659663 59.7002638,30.4659634 59.7002855,30.4659509 59.7003024,30.4659368 59.7003152,30.4659113 59.7003315,30.4658795 59.7003523,30.4658548 59.7003854,30.465821 59.7004201,30.465776 59.7004577))"	scrub	relation	"13106858"
"MULTIPOLYGON (((30.1317852 59.7845687,30.1321482165916 59.7848848798956,30.13162809548 59.7844157483039,30.1317852 59.7845687)),((30.1362085 59.784495,30.1347457017506 59.7833037778344,30.1364347444683 59.7847821610938,30.1362085 59.784495)),((30.1377371 59.7858535,30.1371125693314 59.7853754468172,30.1378348 59.7860076,30.1379363808459 59.7859769900228,30.1377371 59.7858535)))"	scrub	relation	"13145156"
"POLYGON ((29.9499214 59.8844181,29.9497604 59.8843844,29.9497765 59.8846024,29.9498463 59.8847074,29.9498329 59.8847343,29.9497256 59.8847478,29.9494117 59.884741,29.9491382 59.8847558,29.9485937 59.8847639,29.9483845 59.8847316,29.9481592 59.8847316,29.9480331 59.8847195,29.9479794 59.8847101,29.9478829 59.8847343,29.9478078 59.8847343,29.9477997 59.8846778,29.9477354 59.8846266,29.9475342 59.8846092,29.9472123 59.8846199,29.947105 59.8846657,29.9470085 59.8846845,29.9465954 59.8846764,29.9460053 59.8846993,29.9452865 59.8847276,29.9451846 59.8847383,29.9450344 59.8848137,29.9449325 59.8848218,29.9447125 59.8848056,29.944616 59.8847814,29.94461 59.8848647,29.9451097 59.8848694,29.9453972 59.8848361,29.9453389 59.8847543,29.9458292 59.8847686,29.945978 59.8847696,29.9460271 59.8847274,29.9465861 59.8847006,29.9475599 59.8847528,29.9482284 59.884763,29.9487213 59.8848308,29.9497038 59.8847579,29.9501225 59.8847291,29.9506188 59.8846444,29.9511913 59.8847196,29.9511874 59.8846603,29.9510801 59.8846415,29.9509942 59.8846011,29.9506885 59.8845419,29.9502432 59.8845392,29.9500179 59.8845176,29.9499214 59.8844181))"	scrub	relation	"13155143"
"POLYGON ((30.4739519 59.9731265,30.4756553 59.9739342,30.4757987 59.9738457,30.4740514 59.9730649,30.4739519 59.9731265))"	scrub	relation	"13155828"
