X	Y	NAME	NAME_EN	NAME_RU	RAILWAY	HIGHWAY	REF	NETWORK	PUBLIC_TRA	OSM_TYPE	OSM_ID
30.3049506	59.8604808	"Новоизмайловский проспект, 45"				bus_stop			platform	node	"636823185"
30.3053941	59.8608514	"Новоизмайловский проспект, 45"				bus_stop			platform	node	"636823188"
30.3054542	59.8712431	Кузнецовская улица				bus_stop			platform	node	"636830848"
30.305612	59.8752155	Новоизмайловский проспект				bus_stop			platform	node	"636830850"
30.304667	59.8534768	площадь Конституции				bus_stop			platform	node	"636830852"
30.3050915	59.8535592	площадь Конституции				bus_stop			platform	node	"636830853"
30.305925	59.8718785	Кузнецовская улица				bus_stop			platform	node	"636830855"
30.481902	59.9540432	проспект Наставников				bus_stop			platform	node	"638683747"
30.3897306	59.8585687	станция метро «Проспект Славы»				bus_stop			platform	node	"639267354"
30.3908651	59.8588834	станция метро «Проспект Славы»				bus_stop			platform	node	"639267355"
30.400034	59.8510348	улица Димитрова				bus_stop			platform	node	"642355823"
30.3699953	59.8549076	Белградская улица				bus_stop			platform	node	"642355839"
30.3806116	59.8561959	Будапештская улица				bus_stop			platform	node	"642355865"
30.3792914	59.8568362	проспект Славы				bus_stop			platform	node	"642355867"
30.3777346	59.8560602	Будапештская улица				bus_stop			platform	node	"642355869"
30.3934325	59.8576101	проспект Славы				bus_stop			platform	node	"642355884"
30.3939546	59.8592717	станция метро «Проспект Славы»				bus_stop			platform	node	"642355886"
30.3798754	59.8556212	проспект Славы				bus_stop			platform	node	"643815026"
30.3832059	59.8524837	Альпийский переулок				bus_stop			platform	node	"643946956"
30.3865832	59.848848	улица Димитрова				bus_stop			platform	node	"643977130"
30.3219226	59.8498192	станция метро «Московская»				bus_stop			platform	node	"648100716"
30.3295335	59.8538537	улица Типанова							platform	node	"648312474"
30.3234048	59.8508643	станция метро «Московская»				bus_stop			platform	node	"648504727"
30.613109	59.7492843	Привокзальная площадь				bus_stop			platform	node	"649226044"
30.5934985	59.7403668	Адмиралтейская улица				bus_stop			platform	node	"649226227"
30.5914572	59.7406815	Адмиралтейская улица				bus_stop			platform	node	"649226240"
30.5933182	59.7407509	Адмиралтейская улица				bus_stop			platform	node	"649226253"
30.5807004	59.7410546	"Пролетарская улица, угол улицы Веры Слуцкой"				bus_stop			platform	node	"649226262"
30.6117922	59.7353381	"Тверская улица, угол улицы Ижорского Батальона"				bus_stop			platform	node	"649308457"
30.611161	59.7351497	"Тверская улица, угол улицы Ижорского Батальона"				bus_stop			platform	node	"649308459"
30.6113535	59.7359128	"Тверская улица, угол улицы Ижорского Батальона"				bus_stop			platform	node	"649308462"
30.5786973	59.7351686	бульвар Трудящихся				bus_stop			platform	node	"649569474"
30.5695334	59.7373982	"бульвар Трудящихся, 15"				bus_stop			platform	node	"649569535"
30.5784557	59.7355767	бульвар Трудящихся				bus_stop			platform	node	"649569565"
30.5794445	59.7357658	бульвар Трудящихся				bus_stop			platform	node	"649569578"
30.5683801	59.742081	"Пролетарская улица, угол бульвара Трудящихся"				bus_stop			platform	node	"649569645"
30.569041	59.7413778	бульвар Трудящихся				bus_stop			platform	node	"649569655"
30.5697573	59.7371154	"бульвар Трудящихся, 15"				bus_stop			platform	node	"649569662"
30.41445	59.9593511	Среднеохтинский проспект				bus_stop			platform	node	"649585028"
30.3234263	59.8438124	площадь Победы				bus_stop			platform	node	"649602632"
30.5605868	59.744875	"улица Танкистов, 28"				bus_stop			platform	node	"649608259"
30.5648296	59.7419847	"Пролетарская улица, 60"				bus_stop			platform	node	"649608279"
30.5704647	59.7503519	"проспект Ленина, 53"				bus_stop			platform	node	"649783622"
30.5789974	59.7506909	улица Братьев Радченко				bus_stop			platform	node	"649868383"
30.5814003	59.7503197	улица Братьев Радченко				bus_stop			platform	node	"649868386"
30.3566098	59.8434523	улица Орджоникидзе (проспект Космонавтов)				bus_stop			platform	node	"650484516"
30.3542439	59.8479331	"проспект Космонавтов, 50"				bus_stop			platform	node	"650636742"
30.3542477	59.8487846	"проспект Космонавтов, 50"				bus_stop			platform	node	"650636927"
30.3537889	59.8527312	проспект Космонавтов				bus_stop			platform	node	"650852690"
30.3242282	59.8414081	"Московское шоссе, 2"				bus_stop			platform	node	"651508024"
30.3329886	59.8367376	Проспект Юрия Гагарина				bus_stop			platform	node	"651661470"
30.3324492	59.8375005	Проспект Юрия Гагарина				bus_stop			platform	node	"651661484"
30.3384858	59.8342394	"Московское шоссе, 16"				bus_stop			platform	node	"651661494"
30.3384039	59.833827	"Московское шоссе, 16"				bus_stop			platform	node	"651661509"
30.3429726	59.8318169	Звёздная улица				bus_stop			platform	node	"651742258"
30.3840816	59.924235	станция метро «Площадь Александра Невского»				bus_stop			platform	node	"655118477"
30.3833647	59.9241503	станция метро «Площадь Александра Невского»				bus_stop			platform	node	"655118478"
30.3794314	59.9255963	Невский проспект		Невский проспект		bus_stop			platform	node	"655119049"
30.3800447	59.9256653	Исполкомская улица				bus_stop			platform	node	"655119050"
30.3493375	59.832536	станция метро «Звёздная»				bus_stop			platform	node	"655389594"
30.6200627	59.7400966	"Октябрьская улица, 65"				bus_stop			platform	node	"656496718"
30.5878339	59.7499471	улица Карла Маркса				bus_stop			platform	node	"656499949"
30.587473	59.7408617	улица Вавилова				bus_stop			platform	node	"656512623"
30.5866425	59.7411307	улица Вавилова				bus_stop			platform	node	"656512631"
30.6045936	59.7408208	Красная улица				bus_stop			platform	node	"656512636"
30.6105658	59.7412467	Тверская улица				bus_stop			platform	node	"656512644"
30.6098248	59.7408871	"улица Ремизова, угол Тверской улицы"				bus_stop			platform	node	"656512652"
30.3240726	59.8141508	железнодорожная платформа «Аэропорт»				bus_stop			platform	node	"658850734"
30.3232273	59.8140373	железнодорожная платформа «Аэропорт»				bus_stop			platform	node	"658850735"
30.3941358	59.979028	"Кондратьевский проспект, 62"				bus_stop			platform	node	"659397976"
30.3948012	59.9793654	"проспект Маршала Блюхера, угол Кондратьевского проспекта"				bus_stop			platform	node	"659398382"
30.3999305	59.9849856	"Бестужевская улица, музей имени А. И. Маринеско"				bus_stop			platform	node	"659399016"
30.3989794	59.9842734	"Бестужевская улица, музей имени А. И. Маринеско"				bus_stop			platform	node	"659399224"
30.4011461	59.9867037	Кондратьевский проспект				bus_stop			platform	node	"659400244"
30.4022989	59.9867793	проспект Мечникова				bus_stop			platform	node	"659400419"
30.392564	59.977835	"проспект Маршала Блюхера, угол Кондратьевского проспекта"				bus_stop			platform	node	"659403290"
30.3828394	60.0248371	улица Академика Байкова				bus_stop			platform	node	"660176510"
30.6153656	59.7355952	"улица Ижорского Батальона, 7"				bus_stop			platform	node	"660914744"
30.611967	59.7497773	Привокзальная площадь				bus_stop			platform	node	"660914968"
30.6107	59.7376768	Спорткомплекс				bus_stop			platform	node	"660915206"
30.6109448	59.7382277	Спорткомплекс				bus_stop			platform	node	"660915207"
