WKT	FEE	NAME	NAME_EN	NAME_RU	PARKING	ACCESS	CAPACITY	OSM_TYPE	OSM_ID
"POLYGON ((30.3226237 59.7613737,30.3227085 59.7613426,30.322337 59.7610859,30.3222522 59.761117,30.3226237 59.7613737))"					surface			way	"1091596055"
"POLYGON ((30.3225513 59.7614067,30.3221771 59.7611514,30.3221054 59.7611781,30.3224796 59.7614334,30.3225513 59.7614067))"					surface			way	"1091596056"
"POLYGON ((30.3738847 59.8267104,30.3736916 59.8266781,30.3736594 59.8265958,30.37341 59.8266053,30.3732222 59.8266538,30.3729942 59.826705,30.3720716 59.8267172,30.3719804 59.8267724,30.3718087 59.8273144,30.3721708 59.8274141,30.372895 59.8276716,30.3731257 59.8277822,30.3742825 59.8279519,30.3748171 59.8268717,30.374591 59.8268344,30.3746027 59.8268047,30.3738847 59.8267104))"					surface			way	"1092085571"
"POLYGON ((30.3907402 60.0377249,30.3905011 60.0374389,30.3903025 60.0374731,30.3903299 60.0375326,30.3901047 60.0375836,30.3903024 60.03782,30.3907402 60.0377249))"								way	"1092093914"
"POLYGON ((30.2570643 59.9527496,30.2582511 59.9527777,30.2582618 59.9527035,30.2570734 59.9526732,30.2570643 59.9527496))"								way	"1092126999"
"POLYGON ((30.4234009 60.0314668,30.4235217 60.0314011,30.4232991 60.031168,30.4231198 60.0311759,30.4231689 60.0312268,30.4234009 60.0314668))"	no				surface		"13"	way	"1092292650"
"POLYGON ((30.4231169 60.0053603,30.4233647 60.0052893,30.4232647 60.0052021,30.4230169 60.0052732,30.4231169 60.0053603))"	no				surface	yes		way	"1092864572"
"POLYGON ((30.4248393 60.0027935,30.4261965 60.002425,30.4261464 60.002378,30.4247894 60.0027522,30.4248393 60.0027935))"	no				surface	yes		way	"1092864600"
"POLYGON ((30.4243492 60.0040022,30.424374 60.0039863,30.4239677 60.0038276,30.4239071 60.0038664,30.4243134 60.0040251,30.4243492 60.0040022))"	no				surface	yes	"10"	way	"1092864607"
"POLYGON ((30.3849508 59.8739604,30.3848627 59.8739258,30.3848304 59.8739465,30.3846853 59.8738896,30.3843873 59.8740809,30.3844876 59.8741202,30.3844092 59.8741705,30.3845421 59.8742226,30.3849508 59.8739604))"								way	"1092875392"
"POLYGON ((30.1433006 59.8391265,30.1432996 59.8389709,30.1430895 59.8389712,30.1430901 59.8390571,30.1430905 59.8391268,30.1433006 59.8391265))"	no				surface	yes		way	"1092882172"
"POLYGON ((30.0076922 59.8618761,30.0080368 59.8618402,30.0079402 59.8616772,30.0076357 59.8617627,30.0076922 59.8618761))"					surface			way	"1093071659"
"POLYGON ((30.1415581 60.0284107,30.1431188 60.0284322,30.143121 60.028393,30.1415603 60.0283715,30.1415581 60.0284107))"	no				surface	yes		way	"1093120170"
"POLYGON ((30.1407119 60.0285412,30.1407139 60.0285003,30.1393096 60.0284828,30.1393075 60.0285236,30.1407119 60.0285412))"	no				surface	yes		way	"1093120171"
"POLYGON ((30.4545283 59.8681866,30.4549562 59.8676062,30.4548285 59.8675825,30.4544009 59.8681629,30.4545283 59.8681866))"					street_side	permit		way	"1093157595"
"POLYGON ((29.8143712 60.170822,29.8143098 60.1707754,29.8134013 60.1710714,29.8134627 60.171118,29.8143712 60.170822))"								way	"1093404395"
"POLYGON ((30.4119895 59.9299916,30.4119065 59.9300863,30.4119716 59.9301006,30.4120453 59.9300165,30.4131815 59.9297698,30.4131546 59.9297387,30.4119895 59.9299916))"	no				street_side	yes	"30"	way	"1093441477"
"POLYGON ((30.39833 60.0373543,30.3984157 60.0374599,30.3988061 60.0373809,30.3988396 60.0373947,30.398931 60.0373762,30.3988309 60.0372529,30.39833 60.0373543))"								way	"1094095645"
"POLYGON ((30.338859 60.0371323,30.3400282 60.0368968,30.3400946 60.0368519,30.3401183 60.0367865,30.3401037 60.0367323,30.3395544 60.03605,30.3392284 60.0360412,30.3389265 60.0360337,30.338923 60.0360682,30.3379469 60.036044,30.3380479 60.0361455,30.338859 60.0371323))"								way	"1094400434"
"POLYGON ((30.08522 59.7327948,30.0854051 59.733003,30.0858651 59.7329739,30.0860542 59.732811,30.0858074 59.7325534,30.0857243 59.7325744,30.0857672 59.7326197,30.0856894 59.7326373,30.0858155 59.7327779,30.0855379 59.7328345,30.0854547 59.7327387,30.08522 59.7327948))"						private		way	"1095387094"
"POLYGON ((30.3970843 60.0331622,30.398156 60.0329426,30.3977355 60.0324308,30.3977074 60.0323966,30.3973353 60.0324729,30.397661 60.0328691,30.3969613 60.0330126,30.3970843 60.0331622))"								way	"1095407604"
"POLYGON ((30.3861771 60.0244793,30.3860591 60.0243641,30.385674 60.0244627,30.3857919 60.0245778,30.3861771 60.0244793))"	no				surface	yes		way	"1095468600"
"POLYGON ((30.3868541 60.0237881,30.386975 60.023901,30.3870268 60.0238872,30.3873214 60.0238084,30.3874183 60.0237825,30.3872974 60.0236696,30.3872704 60.0236769,30.3869355 60.0237664,30.3868541 60.0237881))"					surface			way	"1095468613"
"POLYGON ((30.3531377 59.984122,30.3532282 59.9841308,30.3532809 59.9839952,30.3531904 59.9839864,30.3531377 59.984122))"					street_side		"6"	way	"1095489716"
"POLYGON ((30.3548723 59.98434,30.3549764 59.9841511,30.3548895 59.9841391,30.3547854 59.984328,30.3548723 59.98434))"					street_side		"4"	way	"1095489720"
"POLYGON ((30.3532805 59.9847684,30.3532638 59.9848121,30.3536037 59.9848447,30.3536204 59.984801,30.3532805 59.9847684))"					street_side			way	"1095489722"
"POLYGON ((30.4350648 60.0254934,30.4354503 60.0254894,30.4354502 60.0253525,30.4361266 60.0253452,30.4361109 60.0250383,30.4350646 60.0250391,30.4350648 60.0254934))"								way	"1095563579"
"POLYGON ((30.4352598 60.02499,30.4360724 60.0249951,30.4360529 60.0243337,30.4358759 60.0243292,30.4358383 60.0241976,30.435675 60.0241065,30.4354838 60.0240268,30.4352582 60.0240245,30.4352597 60.0249211,30.4352598 60.02499))"								way	"1095563580"
"POLYGON ((30.1357701 59.7817245,30.1358586 59.78181,30.136124 59.7817691,30.1360461 59.7815624,30.1357701 59.7817245))"	no				surface	yes		way	"1095713880"
"POLYGON ((30.4317158 60.0099207,30.4322087 60.010318,30.4322597 60.0103021,30.4317507 60.0098868,30.4317158 60.0099207))"	no				street_side	yes		way	"1095873410"
"POLYGON ((30.4294883 60.011622,30.429786 60.0115416,30.4297498 60.01151,30.4294554 60.0115891,30.4294883 60.011622))"	no				surface	yes		way	"1095877644"
"POLYGON ((30.4308669 60.0117768,30.4308803 60.0117956,30.4308267 60.0119344,30.43106 60.0119592,30.4311204 60.0118459,30.4308669 60.0117768))"					surface	private		way	"1095877645"
"POLYGON ((30.4220337 60.0050695,30.422308 60.0052968,30.4223413 60.0052954,30.4220561 60.0050624,30.4220337 60.0050695))"	no				street_side	yes		way	"1096258650"
"POLYGON ((30.4249119 60.0043524,30.425374 60.0042406,30.4252794 60.0041523,30.424823 60.0042657,30.4249119 60.0043524))"	no				surface	yes		way	"1096258680"
"POLYGON ((30.4188754 60.0048021,30.4187836 60.0047867,30.4185642 60.0048497,30.4184033 60.0048959,30.4184376 60.004924,30.4185418 60.004895,30.4188754 60.0048021))"	no				street_side	yes		way	"1096258692"
"POLYGON ((30.406249 60.0407691,30.406634 60.0406917,30.4065083 60.0405358,30.4061233 60.0406132,30.406249 60.0407691))"					surface	private		way	"1096695541"
"POLYGON ((30.211228 59.9998974,30.2111707 59.9999472,30.2112214 59.9999625,30.2111841 59.9999962,30.2113514 60.0000444,30.2114676 60.0000807,30.2115548 60.0001194,30.2116289 60.0001752,30.2116973 60.0002698,30.2117662 60.0003825,30.2116085 60.0004035,30.2116244 60.0004283,30.2116402 60.0004532,30.2119932 60.000407,30.2118465 60.0001412,30.2118135 60.0001032,30.2117878 60.0000774,30.211742 60.0000506,30.2116812 60.0000239,30.211228 59.9998974))"						private		way	"1096813935"
"POLYGON ((30.2031966 60.0069735,30.2030133 60.0069959,30.2032428 60.0074026,30.203655 60.0073493,30.2036167 60.0072757,30.2033789 60.0073063,30.2031966 60.0069735))"	no				surface	yes		way	"1097812556"
"POLYGON ((30.3664095 59.956108,30.3664041 59.956284,30.3666213 59.956278,30.3666361 59.9561148,30.3664095 59.956108))"	no				surface			way	"1099730931"
"POLYGON ((30.4784673 59.9432066,30.4784422 59.943254,30.4785196 59.9434754,30.4786273 59.9434661,30.4789483 59.9434349,30.4790336 59.9436551,30.4793555 59.9436238,30.4794824 59.943609,30.4794091 59.9433943,30.4790756 59.9434119,30.478805 59.9433542,30.4787497 59.9432142,30.4786977 59.9431861,30.4784673 59.9432066))"								way	"1099850512"
"POLYGON ((30.5136259 59.868805,30.5137711 59.8688719,30.5142269 59.8683505,30.5140661 59.8683168,30.5136068 59.8682204,30.5132927 59.8685975,30.5137134 59.8686858,30.5136259 59.868805))"					multi-storey		"300"	way	"1100697987"
"POLYGON ((30.2149858 59.8415271,30.2150313 59.8418224,30.215133 59.8418189,30.2150929 59.8415242,30.2149858 59.8415271))"					surface		"13"	way	"1100813363"
"POLYGON ((30.1032029 59.7297231,30.1030742 59.7297169,30.1029373 59.7297224,30.1028207 59.7297494,30.1028512 59.7299799,30.1029531 59.730023,30.1030155 59.7301042,30.1030977 59.7301025,30.1031108 59.730197,30.103259 59.7301936,30.1032029 59.7297231))"	no				surface	yes		way	"1100931548"
"POLYGON ((30.5255107 59.9823528,30.5258018 59.9823043,30.5257426 59.9822154,30.5254515 59.982264,30.5255107 59.9823528))"	no				surface	yes		way	"1100940380"
"POLYGON ((30.2144288 59.8399363,30.2149248 59.840178,30.2149998 59.8401389,30.2145211 59.8398891,30.2144288 59.8399363))"					surface			way	"1101498847"
"POLYGON ((30.2135476 59.8402941,30.2143872 59.8398514,30.2143605 59.8398382,30.2143031 59.839813,30.2134806 59.8402617,30.2135476 59.8402941))"					surface			way	"1101498848"
"POLYGON ((30.2134826 59.8403328,30.2138504 59.8404888,30.2139155 59.8404501,30.2135476 59.8402941,30.2134826 59.8403328))"					surface			way	"1101498849"
"POLYGON ((30.2139076 59.8404941,30.2145313 59.8407859,30.214599 59.8407493,30.2139753 59.8404575,30.2139076 59.8404941))"					surface			way	"1101498850"
"POLYGON ((30.2146997 59.8407529,30.2147654 59.8407822,30.2152825 59.8405031,30.2152235 59.8404711,30.2146997 59.8407529))"					surface			way	"1101498851"
"POLYGON ((30.2153642 59.8406333,30.2157243 59.8408004,30.2156203 59.8408557,30.2161936 59.8411393,30.2162265 59.8411481,30.216258 59.8411471,30.2162848 59.8411407,30.2165242 59.841012,30.2165269 59.8409971,30.2165215 59.8409843,30.2165075 59.8409715,30.2155526 59.8405282,30.2153642 59.8406333))"					surface			way	"1101498852"
"POLYGON ((30.1335018 59.8022328,30.1336186 59.8022146,30.1335836 59.8021576,30.1341864 59.8020639,30.1341247 59.8019636,30.1334051 59.8020755,30.1335018 59.8022328))"					surface	private		way	"1101537621"
"POLYGON ((30.0801212 59.7253665,30.0801576 59.7254066,30.0804299 59.7253437,30.0803934 59.7253036,30.0801212 59.7253665))"					lane			way	"1101548834"
"POLYGON ((30.0802338 59.7259479,30.0804071 59.7261684,30.0805677 59.7261363,30.0803945 59.7259158,30.0802338 59.7259479))"					street_side			way	"1101548839"
"POLYGON ((30.2242838 59.8420969,30.2242833 59.8421469,30.2250078 59.8421298,30.2250087 59.8420809,30.2242838 59.8420969))"					surface			way	"1101553697"
"POLYGON ((30.284921 59.9361956,30.2849834 59.9361722,30.2840672 59.9359885,30.2840853 59.9360252,30.284921 59.9361956))"					street_side	yes		way	"1101910683"
"POLYGON ((30.2842265 59.941279,30.2841052 59.9413858,30.2841625 59.9414021,30.2842839 59.9412953,30.2842265 59.941279))"					surface		"5"	way	"1101925967"
"POLYGON ((30.2233437 59.8452738,30.2234701 59.8453047,30.2235526 59.8452194,30.2234262 59.8451886,30.2233437 59.8452738))"	no				street_side	yes	"4"	way	"1102614414"
"POLYGON ((30.3342706 59.9795247,30.3340705 59.9794526,30.3340241 59.9794359,30.3338965 59.97939,30.3332044 59.9798711,30.333534 59.9799898,30.3335785 59.9800058,30.3342706 59.9795247))"					multi-storey		"420"	way	"1102710506"
"POLYGON ((30.0902588 59.8502474,30.0902592 59.8502191,30.08997 59.850218,30.0899646 59.8505939,30.0902536 59.850595,30.0902588 59.8502474))"					surface			way	"1103255096"
"POLYGON ((30.3978271 59.8793408,30.3982589 59.8802853,30.3983429 59.8802739,30.3979318 59.8793305,30.3978271 59.8793408))"								way	"1103410808"
"POLYGON ((30.3976005 59.8793613,30.3975772 59.8793037,30.3967594 59.8792167,30.396617 59.8792608,30.3970215 59.8794137,30.3976005 59.8793613))"								way	"1103410809"
"POLYGON ((30.5127193 59.9791346,30.5127204 59.9791815,30.5133273 59.979178,30.5134655 59.9791571,30.5139493 59.9789121,30.5138841 59.9788799,30.5134176 59.9791161,30.51332 59.979131,30.5127193 59.9791346))"	no				street_side	yes		way	"1103653184"
"POLYGON ((30.5120913 59.9790171,30.5117156 59.9789187,30.5114562 59.9791669,30.5115735 59.9791966,30.5119294 59.979172,30.5120913 59.9790171))"	no				surface	yes		way	"1103653185"
"POLYGON ((30.2300452 59.8375456,30.2300907 59.8375058,30.2296863 59.8373892,30.2296409 59.837429,30.2300452 59.8375456))"								way	"1103873816"
"POLYGON ((30.2273201 59.839755,30.2274008 59.8397826,30.2276992 59.8395626,30.2276185 59.839535,30.2273201 59.839755))"								way	"1103873833"
"POLYGON ((30.2271706 59.8398571,30.2272689 59.8398336,30.2270369 59.8395887,30.2269386 59.8396122,30.2271706 59.8398571))"								way	"1103873834"
"POLYGON ((29.862877 59.8823717,29.8630671 59.8825851,29.8632585 59.8825451,29.8630709 59.8823252,29.862877 59.8823717))"								way	"1104112032"
"POLYGON ((30.2032627 59.9891299,30.2033193 59.9892502,30.2033279 59.9892685,30.2034375 59.9893467,30.2035594 59.9895937,30.203784 59.9900494,30.2038406 59.990151,30.2037776 59.9901582,30.204984 59.9924811,30.2050585 59.9924667,30.2050745 59.9924915,30.2050182 59.9925037,30.2051094 59.9926077,30.2053374 59.9927096,30.2060951 59.9926352,30.2059022 59.992352,30.2058752 59.992324,30.2055513 59.9920181,30.2052626 59.9915374,30.2051517 59.9913062,30.2043859 59.9897319,30.2042913 59.9897215,30.2041733 59.9894901,30.2040741 59.9894619,30.2039722 59.9892976,30.2040754 59.9892835,30.2039681 59.9890796,30.2039145 59.9890514,30.2032627 59.9891299))"	no				surface	yes		way	"1104943334"
"POLYGON ((30.4679073 59.8925541,30.4678758 59.8925887,30.4680961 59.892639,30.4681275 59.8926044,30.4679073 59.8925541))"					street_side			way	"1104954067"
"POLYGON ((29.8652351 59.8983471,29.8652411 59.8985393,29.8652919 59.8985918,29.8654805 59.8985843,29.8655535 59.8985206,29.8655414 59.8983422,29.8654895 59.8983021,29.8652351 59.8983471))"	no				surface	yes		way	"1105021897"
"POLYGON ((30.4648646 59.891712,30.4649666 59.8917331,30.4650685 59.8916088,30.4649664 59.8915877,30.4648646 59.891712))"					street_side			way	"1105124570"
"POLYGON ((30.4653192 59.8915267,30.4653944 59.8915453,30.4655337 59.8915727,30.466055 59.8910114,30.4659475 59.8909933,30.4658085 59.8909777,30.4653192 59.8915267))"					street_side			way	"1105132270"
"POLYGON ((30.4664125 59.8911869,30.4659929 59.8916336,30.4662221 59.8916905,30.4666429 59.891237,30.4664125 59.8911869))"					street_side			way	"1105133187"
"POLYGON ((30.4665068 59.8917492,30.4666892 59.8917943,30.4670898 59.8913517,30.4669308 59.8913183,30.4665068 59.8917492))"					street_side			way	"1105133188"
"POLYGON ((30.2941521 59.919182,30.294193 59.9191394,30.293986 59.9190921,30.294017 59.9190594,30.2937978 59.9190093,30.2937632 59.9190472,30.293424 59.9189712,30.2933868 59.9190108,30.293731 59.9190863,30.2937449 59.9190701,30.2939721 59.9191198,30.2939555 59.9191377,30.2941521 59.919182))"						private		way	"1105242272"
"POLYGON ((30.0830421 59.7493618,30.0830229 59.7494582,30.0832495 59.7494696,30.0832687 59.7493733,30.0830421 59.7493618))"	no				surface	customers		way	"1106039198"
"POLYGON ((30.1267802 59.7741952,30.1266635 59.774233,30.1270281 59.7745183,30.1271449 59.7744805,30.1267802 59.7741952))"	no				street_side	yes		way	"1106131743"
"POLYGON ((30.41379 60.0494851,30.4174226 60.0486142,30.417137 60.0483278,30.4170737 60.0482643,30.4163252 60.0475135,30.415418 60.0477184,30.4148446 60.0471293,30.412776 60.0476124,30.412908 60.0477703,30.4119479 60.0479843,30.412713 60.0486757,30.41379 60.0494851))"								way	"1106387420"
"POLYGON ((30.4154207 60.0477074,30.4161695 60.0475371,30.4156997 60.0470222,30.4149511 60.0471924,30.4154207 60.0477074))"								way	"1106387426"
"POLYGON ((30.4049363 60.03677,30.4052195 60.0367157,30.4051766 60.0366668,30.4050566 60.0365298,30.4047851 60.0365898,30.4049363 60.03677))"								way	"1106576688"
"POLYGON ((30.4054948 60.0361677,30.4073082 60.0357829,30.4071971 60.0356505,30.4062618 60.0358564,30.4062764 60.0358753,30.4059666 60.0359454,30.4059062 60.0358876,30.4053352 60.0360126,30.4054948 60.0361677))"								way	"1106576692"
"POLYGON ((30.408944 60.0355654,30.4094303 60.0354608,30.4090028 60.0349199,30.4089819 60.0348911,30.4089329 60.0348247,30.4088883 60.0347598,30.4085127 60.0342862,30.4085096 60.0342829,30.4065999 60.0346769,30.4066923 60.0347815,30.4070723 60.0347034,30.407194 60.0346792,30.4071809 60.0346633,30.4078521 60.0345254,30.4080495 60.0344846,30.408944 60.0355654))"								way	"1106576696"
"POLYGON ((30.4104127 60.0364461,30.4099265 60.0365479,30.4100536 60.036699,30.4102076 60.0366698,30.4105374 60.0365997,30.4104127 60.0364461))"								way	"1106576697"
"POLYGON ((30.3849 59.8746682,30.3845091 59.8745278,30.3844313 59.8745824,30.3848222 59.8747228,30.3849 59.8746682))"								way	"1106849953"
"POLYGON ((30.3853215 59.8749901,30.3855051 59.8748544,30.3851182 59.8747225,30.3849345 59.8748583,30.3853215 59.8749901))"								way	"1106849954"
"POLYGON ((30.411367 60.0414723,30.411695 60.0414089,30.4115839 60.0412689,30.411494 60.0412371,30.4111977 60.0408805,30.4112506 60.0406718,30.4108168 60.0407589,30.411367 60.0414723))"								way	"1107028920"
"POLYGON ((30.4113404 60.0414885,30.4110813 60.0411464,30.4104803 60.0412647,30.4107383 60.0415915,30.4113404 60.0414885))"								way	"1107028921"
"POLYGON ((30.4095288 60.0425764,30.4096804 60.0425462,30.4094021 60.0421979,30.4093918 60.0421999,30.4092504 60.0422281,30.4095288 60.0425764))"								way	"1107028934"
"POLYGON ((30.4119745 60.0407852,30.4117435 60.0408249,30.4116798 60.0408886,30.4118431 60.0410934,30.4119625 60.0411272,30.4122333 60.0414732,30.4120223 60.041674,30.4121139 60.0417794,30.4127071 60.0416601,30.4119745 60.0407852))"								way	"1107028947"
"POLYGON ((30.1511575 59.8392704,30.1511382 59.8383816,30.1509604 59.8383816,30.1509967 59.8392166,30.151003 59.8392695,30.1510394 59.8392697,30.1511575 59.8392704))"	no				surface	yes		way	"1107215290"
"POLYGON ((30.2718006 59.8985827,30.2718922 59.8986019,30.2719996 59.8984726,30.271908 59.8984535,30.2718006 59.8985827))"					street_side	private		way	"1108031095"
"POLYGON ((30.2852715 59.9189677,30.2853693 59.9188946,30.2854447 59.9188134,30.2853763 59.9188057,30.2853063 59.9188795,30.2852006 59.9189538,30.2852715 59.9189677))"						private		way	"1108278469"
"POLYGON ((30.3665601 59.809541,30.3666423 59.8092991,30.3667126 59.8090921,30.3656351 59.8089995,30.3654826 59.8094484,30.3665601 59.809541))"	yes				surface			way	"1109162540"
"POLYGON ((30.2843018 59.9430459,30.2846759 59.9431575,30.2847131 59.9431261,30.284339 59.9430145,30.2843018 59.9430459))"						private		way	"1110042779"
"POLYGON ((30.2870758 59.9415038,30.2869363 59.9416211,30.2870091 59.9416422,30.2871479 59.9415255,30.2870758 59.9415038))"					surface	yes		way	"1110798737"
"POLYGON ((30.2872079 59.9414733,30.2873872 59.9413182,30.2873144 59.9412971,30.287136 59.9414517,30.2872079 59.9414733))"					surface	yes		way	"1110798739"
"POLYGON ((30.3023691 60.0164703,30.303232 60.0162458,30.3039434 60.0160183,30.3039922 60.0160609,30.3042198 60.0159797,30.3044183 60.0159033,30.3045792 60.0158658,30.3046945 60.0158698,30.3048501 60.0159019,30.3049172 60.0158148,30.3044451 60.0156607,30.3036512 60.0158859,30.3021599 60.016288,30.3023691 60.0164703))"					surface	yes		way	"1112128556"
